description Old,description New ,similarity,Title New,Title Old,similarity
"بيع هيكل عظمي كامل لغورغوصور، وهو نوع من الديناصورات ينتمي إلى عائلة ""تي-ريكس"" وعاش قبل أكثر من 77 مليون سنة، بنحو 6.1 ملايين دولار ضمن مزاد تولت تنظيمه دار سوذبيز في نيويورك.","بيع هيكل عظمي كامل لغورغوصور، وهو نوع من الديناصورات ينتمي إلى عائلة ""تي-ريكس"" وعاش قبل أكثر من 77 مليون سنة، بنحو 6.1 ملايين دولار ضمن مزاد تولت تنظيمه دار سوذبيز في نيويورك.",1.0,بيع هيكل ديناصور عاش قبل 77 مليون عام برقم خيالي, بيع هيكل ديناصور عاش قبل 77 مليون عام برقم خيالي ,0.9795918367346939
تبادلت روسيا وأوكرانيا، يوم الجمعة، الاتهامات بشأن هجمات صاروخية أسفرت عن سقوط أسرى ومدنيين.,تبادلت روسيا وأوكرانيا، يوم الجمعة، الاتهامات بشأن هجمات صاروخية أسفرت عن سقوط أسرى ومدنيين.,1.0,"شرق أوكرانيا يشتعل.. مقتل أسرى ومدنيين وحديث عن خطة ""بديلة"""," شرق أوكرانيا يشتعل.. مقتل أسرى ومدنيين وحديث عن خطة ""بديلة"" ",0.9833333333333333
"أفادت صحيفة ""الباييس"" الإسبانية، الجمعة، بأن مدعيا عاما طالب بمعاقبة النجمة الكولومبية شاكيرا بالسجن 8 سنوات، وبدفع غرامة تتجاوز قيمتها 23 مليون يورو (23.51 مليون دولار)، في قضية احتيال ضريبي.","أفادت صحيفة ""الباييس"" الإسبانية، الجمعة، بأن مدعيا عاما طالب بمعاقبة النجمة الكولومبية شاكيرا بالسجن 8 سنوات، وبدفع غرامة تتجاوز قيمتها 23 مليون يورو (23.51 مليون دولار)، في قضية احتيال ضريبي.",1.0,"الأزمات تلاحق شاكير.. غرامة ""مليونية"" وعقوبة بالسجن"," الأزمات تلاحق شاكير.. غرامة ""مليونية"" وعقوبة بالسجن ",0.9807692307692307
يشغل بقايا صاروخ صيني ضخم قد يسقط على الأرض، بال كثيرين حول العالم، وخصوصا مع تضارب الأنباء بشأن موعد وصوله، ومكان سقوطه، والآثار المحتملة لذلك.,يشغل بقايا صاروخ صيني ضخم قد يسقط على الأرض، بال كثيرين حول العالم، وخصوصا مع تضارب الأنباء بشأن موعد وصوله، ومكان سقوطه، والآثار المحتملة لذلك.,1.0,خرائط توضح مكان والموعد المتوقع لسقوط الصاروخ الصيني التائه, خرائط توضح مكان والموعد المتوقع لسقوط الصاروخ الصيني التائه ,0.9833333333333333
قال علماء إن درجات الحرارة الزائدة في جميع أنحاء أوروبا في يوليو الجاري ستعقبها موجة حر طويلة الأمد في مياه البحر المتوسط، مما يمكن أن يدمر النظم البيئية ويقتل أعدادا من الكائنات والأنواع البحرية في الأسابيع المقبلة.,قال علماء إن درجات الحرارة الزائدة في جميع أنحاء أوروبا في يوليو الجاري ستعقبها موجة حر طويلة الأمد في مياه البحر المتوسط، مما يمكن أن يدمر النظم البيئية ويقتل أعدادا من الكائنات والأنواع البحرية في الأسابيع المقبلة.,1.0,الموت في أغسطس.. موجة حر غير مسبوقة في مياه البحر المتوسط, الموت في أغسطس.. موجة حر غير مسبوقة في مياه البحر المتوسط ,0.9827586206896551
افتتح ريشي سوناك وليز تراس، المرشّحان لخلافة رئيس الوزراء البريطاني المستقيل بوريس جونسون، مساء الخميس، الحدث الانتخابي الأول من سلسلة من 12 حدثا انتخابيا في كل أنحاء البلاد لإقناع أعضاء الحزب المحافظ بأدائهما.,افتتح ريشي سوناك وليز تراس، المرشّحان لخلافة رئيس الوزراء البريطاني المستقيل بوريس جونسون، مساء الخميس، الحدث الانتخابي الأول من سلسلة من 12 حدثا انتخابيا في كل أنحاء البلاد لإقناع أعضاء الحزب المحافظ بأدائهما.,1.0,أبرز نقاط الخلاف بين تراس وسوناك بأول مواجهة أمام المحافظين, أبرز نقاط الخلاف بين تراس وسوناك بأول مواجهة أمام المحافظين ,0.9833333333333333
وسط حالة سخط أميركية واسعة من سياسات الحزبين الديمقراطي والجمهوري سيما خلال الدورتين الماضية والحالية من رئاسة البلاد، يعتزم العشرات من مسؤولي الحزبين السابقين الإعلان عن حزب جديد.,وسط حالة سخط أميركية واسعة من سياسات الحزبين الديمقراطي والجمهوري سيما خلال الدورتين الماضية والحالية من رئاسة البلاد، يعتزم العشرات من مسؤولي الحزبين السابقين الإعلان عن حزب جديد.,1.0,"حزب المنشقين.. هل يكون ""إلى الأمام"" بديلا لبايدن وترامب؟"," خاص حزب المنشقين.. هل يكون ""إلى الأمام"" بديلا لبايدن وترامب؟ ",0.9491525423728814
لم يكن سهلا، مساء الخميس الماضي، العثور على ربطة خبز واحدة على جميع الأراضي اللبنانية، ولا الوقوف أمام الأفران التي تحولت إلى ساحات عنف متنقل على غرار ما حصل العام الماضي مثل هذا الوقت أمام محطات الوقود.,لم يكن سهلا، مساء الخميس الماضي، العثور على ربطة خبز واحدة على جميع الأراضي اللبنانية، ولا الوقوف أمام الأفران التي تحولت إلى ساحات عنف متنقل على غرار ما حصل العام الماضي مثل هذا الوقت أمام محطات الوقود.,1.0,"طوابير وإطلاق نار.. أفران لبنان تتحول إلى ""ساحات عنف"""," خاص طوابير وإطلاق نار.. أفران لبنان تتحول إلى ""ساحات عنف"" ",0.9464285714285714
تتعرض مدينة خاركيف، شمال شرق أوكرانيا، إلى وابل من الصواريخ الروسية في مسعى جديد من موسكو لتحقيق انتصار معنوي في بداية المرحلة الثالثة من الحرب بالسيطرة على ثاني أكبر المقاطعات الأوكرانية وأكبر مركز صناعي بالبلاد.,تتعرض مدينة خاركيف، شمال شرق أوكرانيا، إلى وابل من الصواريخ الروسية في مسعى جديد من موسكو لتحقيق انتصار معنوي في بداية المرحلة الثالثة من الحرب بالسيطرة على ثاني أكبر المقاطعات الأوكرانية وأكبر مركز صناعي بالبلاد.,1.0,"""مدينة اللهب"".. هل تكون طريقًا جديدًا لروسيا نحو كييف؟"," خاص ""مدينة اللهب"".. هل تكون طريقًا جديدًا لروسيا نحو كييف؟ ",0.9473684210526315
يثير تشظي الحركات المسلحة وتكاثرها مخاوف كبيرة في السودان كما يلقي ظلالا قاتمة حول إمكانية نجاح جهود الاستقرار في المناطق التي عانت نزاعات أهلية استمرت أكثر من ثلاث عقود.,يثير تشظي الحركات المسلحة وتكاثرها مخاوف كبيرة في السودان كما يلقي ظلالا قاتمة حول إمكانية نجاح جهود الاستقرار في المناطق التي عانت نزاعات أهلية استمرت أكثر من ثلاث عقود.,1.0,تشظت إلى 87.. جدل كبير حول تعدد الحركات المسلحة في السودان, خاص تشظت إلى 87.. جدل كبير حول تعدد الحركات المسلحة في السودان ,0.9508196721311475
