description Old,description New ,similarity,Title New,Title Old,similarity
قالت وزارة الدفاع التايوانية إن سلاح الجو نشر طائرات مقاتلة يوم السبت لإبعاد 20 طائرة صينية من بينها 14 عبرت الخط الفاصل في مضيق تايوان.,قالت وزارة الدفاع التايوانية إن سلاح الجو نشر طائرات مقاتلة يوم السبت لإبعاد 20 طائرة صينية من بينها 14 عبرت الخط الفاصل في مضيق تايوان.,1.0,بعد تجاوز الصين الخط الفاصل.. تايوان تنشر طائرات مقاتلة, بعد تجاوز الصين الخط الفاصل.. تايوان تنشر طائرات مقاتلة ,0.9821428571428571
أكد الرئيسان الروسي فلاديمير بوتن، والتركي رجب طيب أردوغان، على أهمية الاتفاق حول النقل الآمن للحبوب من الموانئ الأوكرانية، مشددين على ضرورة تنفيذه بالكامل، وذلك خلال لقاء الجانبين في سوتشي يوم الجمعة، للمرة الثانية في أقل من 3 أسابيع بعد لقائهم في طهران.,أكد الرئيسان الروسي فلاديمير بوتن، والتركي رجب طيب أردوغان، على أهمية الاتفاق حول النقل الآمن للحبوب من الموانئ الأوكرانية، مشددين على ضرورة تنفيذه بالكامل، وذلك خلال لقاء الجانبين في سوتشي يوم الجمعة، للمرة الثانية في أقل من 3 أسابيع بعد لقائهم في طهران.,1.0,البند الثاني لاتفاق الحبوب بين مراوغة الغرب والإصرار الروسي, خاص البند الثاني لاتفاق الحبوب بين مراوغة الغرب والإصرار الروسي ,0.9516129032258065
توقف أحد المفاعلات النووية في مدينة زابوريجيا الأوكرانية التي تخضع لسيطرة القوات الروسية، عن العمل كما أعلنت، السبت، الشركة الأوكرانية للطاقة النووية، بعد قصف تتبادل موسكو وكييف الاتهامات بالمسؤولية عن شنه.,توقف أحد المفاعلات النووية في مدينة زابوريجيا الأوكرانية التي تخضع لسيطرة القوات الروسية، عن العمل كما أعلنت، السبت، الشركة الأوكرانية للطاقة النووية، بعد قصف تتبادل موسكو وكييف الاتهامات بالمسؤولية عن شنه.,1.0,أوكرانيا.. هجوم يخرج مفاعل نووي عن الخدمة, أوكرانيا.. هجوم يخرج مفاعل نووي عن الخدمة ,0.9761904761904762
استنفرت السلطات الفرنسية والمنظمات غير الحكومية، الجمعة، لإنقاذ حوت بيلوغا، وهو نوع من الحيتان المحمية يعيش عادة في المياه الباردة.,استنفرت السلطات الفرنسية والمنظمات غير الحكومية، الجمعة، لإنقاذ حوت بيلوغا، وهو نوع من الحيتان المحمية يعيش عادة في المياه الباردة.,1.0,استنفار في فرنسا لإنقاذ الحوت التائه بنهر السين, استنفار في فرنسا لإنقاذ الحوت التائه بنهر السين ,0.9791666666666666
يحبس العالم أنفاسه من نذر اندلاع حرب كبرى جديدة على غرار الحرب الروسية الأوكرانية بين الصين وتايوان هذه المرة، حيث تتواصل المناورات والتحركات العسكرية الصينية في محيط تايوان بعد زيارة رئيسة مجلس النواب الأميركي نانسي بيلوسي، للجزيرة الأسبوع الماضي، في خطوة أثارت غضب بكين.,يحبس العالم أنفاسه من نذر اندلاع حرب كبرى جديدة على غرار الحرب الروسية الأوكرانية بين الصين وتايوان هذه المرة، حيث تتواصل المناورات والتحركات العسكرية الصينية في محيط تايوان بعد زيارة رئيسة مجلس النواب الأميركي نانسي بيلوسي، للجزيرة الأسبوع الماضي، في خطوة أثارت غضب بكين.,1.0,تداعيات زيارة بيلوسي لتايوان.. هل يتكرر السيناريو الأوكراني؟, خاص تداعيات زيارة بيلوسي لتايوان.. هل يتكرر السيناريو الأوكراني؟ ,0.9523809523809523
أعلنت وزارة الخارجية الصينية، الجمعة، أن بكين قررت وقف التعاون والاتصالات مع واشنطن في ملفات عدة تمتد من التغير المناخي إلى الاتصالات العسكرية، ردا على زيارة رئيسة مجلس النواب الأميركي، نانسي بيلوسي إلى تايوان قبل أيام.,أعلنت وزارة الخارجية الصينية، الجمعة، أن بكين قررت وقف التعاون والاتصالات مع واشنطن في ملفات عدة تمتد من التغير المناخي إلى الاتصالات العسكرية، ردا على زيارة رئيسة مجلس النواب الأميركي، نانسي بيلوسي إلى تايوان قبل أيام.,1.0,"الصين ترد على زيارة بيلوسي بحزمة ""قطع الاتصالات"""," الصين ترد على زيارة بيلوسي بحزمة ""قطع الاتصالات"" ",0.9795918367346939
توفي مسؤول تايواني كبير يتولى الإشراف على برنامج إنتاج صواريخ إثر نوبة قلبية في فندق السبت، حسب المعهد الذي كان يعمل فيه، بينما تجري الصين مناورات عسكرية حول الجزيرة.,توفي مسؤول تايواني كبير يتولى الإشراف على برنامج إنتاج صواريخ إثر نوبة قلبية في فندق السبت، حسب المعهد الذي كان يعمل فيه، بينما تجري الصين مناورات عسكرية حول الجزيرة.,1.0,تايوان.. العثور على مسؤول في برنامج الصواريخ ميتا في فندق, تايوان.. العثور على مسؤول في برنامج الصواريخ ميتا في فندق ,0.9827586206896551
أدانت كوريا الشمالية، رئيسة مجلس النواب الأميركي، نانسي بيلوسي، يوم الجمعة، على خلفية دعمها استخدام قوة ردع ضد كوريا الشمالية، خلال زيارتها لكوريا الجنوبية، الأسبوع الماضي.,أدانت كوريا الشمالية، رئيسة مجلس النواب الأميركي، نانسي بيلوسي، يوم الجمعة، على خلفية دعمها استخدام قوة ردع ضد كوريا الشمالية، خلال زيارتها لكوريا الجنوبية، الأسبوع الماضي.,1.0,"كوريا الشمالية تهاجم بيلوسي بشدة.. وتحذر من ""الثمن الباهظ"""," كوريا الشمالية تهاجم بيلوسي بشدة.. وتحذر من ""الثمن الباهظ"" ",0.9830508474576272
خلصت دراسة جديدة إلى أن فحص ضغط الدم يجب أن يتم على ذراعي الشخص لا ذراع واحدة فقط.,خلصت دراسة جديدة إلى أن فحص ضغط الدم يجب أن يتم على ذراعي الشخص لا ذراع واحدة فقط.,1.0,لماذا يجب أن يؤخذ فحص الضغط من الذراعين؟, لماذا يجب أن يؤخذ فحص الضغط من الذراعين؟ ,0.975609756097561
أجرت كوريا الشمالية استعدادات لإجراء تجربة نووية خلال الأشهر الستة الأولى من هذا العام، وفقا لمقتطفات من تقرير سري للأمم المتحدة.,أجرت كوريا الشمالية استعدادات لإجراء تجربة نووية خلال الأشهر الستة الأولى من هذا العام، وفقا لمقتطفات من تقرير سري للأمم المتحدة.,1.0,"تقرير: كوريا الشمالية تختبر أجهزة ""إطلاق نووي"""," تقرير: كوريا الشمالية تختبر أجهزة ""إطلاق نووي"" ",0.9787234042553191
"نقلت صحيفة ""وول ستريت جورنال"" الأميركية عن دبلوماسيين غربيين قولهم إن إيران طالبت، خلال المحاثات الجارية في فيينا بشأن إحياء الاتفاق النووي، بإغلاق تحقيق تجريه الوكالة الدولية للطاقة الذرية كشرط للعودة إلى الاتفاق.","نقلت صحيفة ""وول ستريت جورنال"" الأميركية عن دبلوماسيين غربيين قولهم إن إيران طالبت، خلال المحاثات الجارية في فيينا بشأن إحياء الاتفاق النووي، بإغلاق تحقيق تجريه الوكالة الدولية للطاقة الذرية كشرط للعودة إلى الاتفاق.",1.0,"كواليس فيينا.. إيران طلبت إغلاق تحقيق ""المعدات المشبوهة"""," كواليس فيينا.. إيران طلبت إغلاق تحقيق ""المعدات المشبوهة"" ",0.9824561403508771
"تناقل مغردون في لبنان، يوم الجمعة، خبرا عن صحيفة ""ليبراسيون"" الفرنسية، يتحدث عن مرسوم تجنيس قيد الإعداد لتقديم آلاف جوازات السفر اللبنانية مقابل مبالغ مالية.","تناقل مغردون في لبنان، يوم الجمعة، خبرا عن صحيفة ""ليبراسيون"" الفرنسية، يتحدث عن مرسوم تجنيس قيد الإعداد لتقديم آلاف جوازات السفر اللبنانية مقابل مبالغ مالية.",1.0,لبنان.. ما حقيقة قانون التجنيس وعرض جوازات سفر للبيع؟, خاص لبنان.. ما حقيقة قانون التجنيس وعرض جوازات سفر للبيع؟ ,0.9464285714285714
قالت وزارة الدفاع التايوانية، يوم السبت، إنها أطلقت قنابل مضيئة في ساعة متأخرة من مساء الجمعة، لأجل إبعاد سبع طائرات مسيرة كانت تحلق فوق جزر كينمن النائية، ولتحذير طائرات مجهولة كانت تحلق فوق جزر ماتسو النائية، فيما تأجج التوتر مع الصين.,قالت وزارة الدفاع التايوانية، يوم السبت، إنها أطلقت قنابل مضيئة في ساعة متأخرة من مساء الجمعة، لأجل إبعاد سبع طائرات مسيرة كانت تحلق فوق جزر كينمن النائية، ولتحذير طائرات مجهولة كانت تحلق فوق جزر ماتسو النائية، فيما تأجج التوتر مع الصين.,1.0,جيش تايوان يطلق قنابل مضيئة.. والتوتر يتأجج مع الصين, جيش تايوان يطلق قنابل مضيئة.. والتوتر يتأجج مع الصين ,0.9811320754716981
"أعلنت وزارة الدفاع الروسية، اليوم الجمعة، أن قواتها دمرت مدفعي هاوتزر أميركيين من طراز ""إم-777"" وتحييد نحو 150 جنديا أوكرانيا.","أعلنت وزارة الدفاع الروسية، اليوم الجمعة، أن قواتها دمرت مدفعي هاوتزر أميركيين من طراز ""إم-777"" وتحييد نحو 150 جنديا أوكرانيا.",1.0,"روسيا.. تدمير مدفعين أميركيين و""تحييد"" 150 جنديا أوكرانيا"," روسيا.. تدمير مدفعين أميركيين و""تحييد"" 150 جنديا أوكرانيا ",0.9827586206896551
"كشفت صحيفة ""ديلي ميل"" البريطانية عن اتفاق يتبلور بين روسيا وكوريا الشمالية، تساند فيه بيونغيانغ موسكو في أوكرانيا مقابل إمدادها بالطاقة والحبوب، للتخفيف من أزمة اقتصادية خانقة تعانيها البلاد.","كشفت صحيفة ""ديلي ميل"" البريطانية عن اتفاق يتبلور بين روسيا وكوريا الشمالية، تساند فيه بيونغيانغ موسكو في أوكرانيا مقابل إمدادها بالطاقة والحبوب، للتخفيف من أزمة اقتصادية خانقة تعانيها البلاد.",1.0,الغذاء مقابل الجنود..هل تنخرط بيونغيانغ في الحرب الأوكرانية؟, خاص الغذاء مقابل الجنود..هل تنخرط بيونغيانغ في الحرب الأوكرانية؟ ,0.9523809523809523
