description Old,description New ,similarity,Title New,Title Old,similarity
كشفت شرطة محافظة نارا في اليابان بعض التفاصيل عن منفذ عملية اغتيال رئيس الوزراء السابق، شينزو آبي، اليوم الجمعة.,كشفت شرطة محافظة نارا في اليابان بعض التفاصيل عن منفذ عملية اغتيال رئيس الوزراء السابق، شينزو آبي، اليوم الجمعة.,1.0,بالصور.. هذا ما نعرفه عن منفذ عملية اغتيال شينزو آبي, بالصور.. هذا ما نعرفه عن منفذ عملية اغتيال شينزو آبي ,0.9811320754716981
"أكد وزير الخارجية الروسي سيرغي لافروف، الجمعة، إنه ""لن يجري وراء"" الولايات المتحدة لإجراء محادثات بعدما رفض نظيره أنتوني بلينكن مقابلته خلال اجتماع مجموعة العشرين في إندونيسيا.","أكد وزير الخارجية الروسي سيرغي لافروف، الجمعة، إنه ""لن يجري وراء"" الولايات المتحدة لإجراء محادثات بعدما رفض نظيره أنتوني بلينكن مقابلته خلال اجتماع مجموعة العشرين في إندونيسيا.",1.0,"لافروف: روسيا ""لن تجري"" وراء الولايات المتحدة للتفاوض"," لافروف: روسيا ""لن تجري"" وراء الولايات المتحدة للتفاوض ",0.9814814814814815
قضت محكمة أميركية، الخميس، على ضابط شرطة منيابوليس السابق ديريك تشوفين، الذي أدين العام الماضي بقتل جورج فلويد، بالسجن لمدة 21 عاما، لإدانته في تهم اتحادية منفصلة تتعلق بانتهاك حقوق فلويد المدنية خلال عملية إلقاء القبض عليه، التي أدت إلى وفاته في مايو 2020.,قضت محكمة أميركية، الخميس، على ضابط شرطة منيابوليس السابق ديريك تشوفين، الذي أدين العام الماضي بقتل جورج فلويد، بالسجن لمدة 21 عاما، لإدانته في تهم اتحادية منفصلة تتعلق بانتهاك حقوق فلويد المدنية خلال عملية إلقاء القبض عليه، التي أدت إلى وفاته في مايو 2020.,1.0,حكم جديد على الضابط قاتل جورج فلويد, حكم جديد على الضابط قاتل جورج فلويد ,0.9722222222222222
أعلنت البحرية الملكية البريطانية، الخميس، أن إحدى سفنها الحربية صادرت أسلحة إيرانية، بما في ذلك صواريخ أرض جو ومحركات لصواريخ كروز، من مهربين في المياه الدولية جنوبي إيران، في وقت سابق من العام الجاري.,أعلنت البحرية الملكية البريطانية، الخميس، أن إحدى سفنها الحربية صادرت أسلحة إيرانية، بما في ذلك صواريخ أرض جو ومحركات لصواريخ كروز، من مهربين في المياه الدولية جنوبي إيران، في وقت سابق من العام الجاري.,1.0,بريطانيا تعلن مصادرة شحنة صواريخ إيرانية مطلع العام, بريطانيا تعلن مصادرة شحنة صواريخ إيرانية مطلع العام ,0.9807692307692307
مع بزوغ شمس يوم التاسع من ذي الحجة يبدأ حجاج بيت الله الحرام التوافد على مسجد نمرة الذي يعد من أهم المعالم الإسلامية في مشعر عرفات وبه يصلي حجاج بيت الله صلاتي الظهر والعصر في يوم عرفة جمعا وقصرا اقتداء بالرسول صلى الله عليه وسلم.,مع بزوغ شمس يوم التاسع من ذي الحجة يبدأ حجاج بيت الله الحرام التوافد على مسجد نمرة الذي يعد من أهم المعالم الإسلامية في مشعر عرفات وبه يصلي حجاج بيت الله صلاتي الظهر والعصر في يوم عرفة جمعا وقصرا اقتداء بالرسول صلى الله عليه وسلم.,1.0,قصة مسجد نمرة.. أهم معلم إسلامي في مشعر عرفات, قصة مسجد نمرة.. أهم معلم إسلامي في مشعر عرفات ,0.9782608695652174
قالت الرئاسة الأنغولية، الجمعة، إن الرئيس الأنغولي السابق، جوزيه إدواردودوس سانتوس، الذي حكم البلاد لما يقرب من أربعة عقود، توفي عن 79 عاما، بينما تحدثت إحدى بناته عن احتمال تعرضه لمحاولة قتل.,قالت الرئاسة الأنغولية، الجمعة، إن الرئيس الأنغولي السابق، جوزيه إدواردودوس سانتوس، الذي حكم البلاد لما يقرب من أربعة عقود، توفي عن 79 عاما، بينما تحدثت إحدى بناته عن احتمال تعرضه لمحاولة قتل.,1.0,"وفاة رئيس إفريقي سابق.. وعائلته تشتبه في ""اغتيال"""," وفاة رئيس إفريقي سابق.. وعائلته تشتبه في ""اغتيال"" ",0.98
"أعلنت الشرطة الأميركية، الأربعاء، أن منفذ الهجوم المسلح الذي استهدف مشاركين في عرض بمناسبة عيد الاستقلال في هايلاند بارك قرب شيكاغو، الإثنين، ""فكر جديا في تنفيذ هجوم ثانٍ مماثل في مدينة ماديسون القريبة"".","أعلنت الشرطة الأميركية، الأربعاء، أن منفذ الهجوم المسلح الذي استهدف مشاركين في عرض بمناسبة عيد الاستقلال في هايلاند بارك قرب شيكاغو، الإثنين، ""فكر جديا في تنفيذ هجوم ثانٍ مماثل في مدينة ماديسون القريبة"".",1.0,"الشرطة تكشف مفاجأة عن ""سفاح شيكاغو"".. هذا ما كان ينوي فعله"," الشرطة تكشف مفاجأة عن ""سفاح شيكاغو"".. هذا ما كان ينوي فعله ",0.9830508474576272
ذكرت وزارة الدفاع البريطانية، الجمعة، أن روسيا تركز عتادها على الأرجح على خط مواجهة في اتجاه سيفرسك، التي تبعد نحو 8 كيلومترات إلى الغرب من الخط الأمامي الحالي لقواتها.,ذكرت وزارة الدفاع البريطانية، الجمعة، أن روسيا تركز عتادها على الأرجح على خط مواجهة في اتجاه سيفرسك، التي تبعد نحو 8 كيلومترات إلى الغرب من الخط الأمامي الحالي لقواتها.,1.0,بعد لوغانسك.. بريطانيا تكشف الهدف التكتيكي الفوري لروسيا, بعد لوغانسك.. بريطانيا تكشف الهدف التكتيكي الفوري لروسيا ,0.9824561403508771
أظهرت دراسة حديثة أن حُقنا شائعة الاستخدام لعلاج مرضى التهاب المفصل التنكسي ليست فعالة بدرجة كبيرة في تخفيف الألم، حتى أنها تزيد من مخاطر الآثار الجانبية الضارة.,أظهرت دراسة حديثة أن حُقنا شائعة الاستخدام لعلاج مرضى التهاب المفصل التنكسي ليست فعالة بدرجة كبيرة في تخفيف الألم، حتى أنها تزيد من مخاطر الآثار الجانبية الضارة.,1.0,"دراسة ""صادمة"" بشأن حقن شائعة لعلاج التهاب مفاصل الركبتين"," دراسة ""صادمة"" بشأن حقن شائعة لعلاج التهاب مفاصل الركبتين ",0.9824561403508771
بعدما بسطت روسيا سيطرتها على منطقة لوغانسك، بدأت قواتها الزحف نحو بقية المدن في إقليم دونباس الذي تنتمي إليه لوغانسك، ويرتكز الجهد العسكري الروسب حاليا على ثلاثة مدن بعينها.,بعدما بسطت روسيا سيطرتها على منطقة لوغانسك، بدأت قواتها الزحف نحو بقية المدن في إقليم دونباس الذي تنتمي إليه لوغانسك، ويرتكز الجهد العسكري الروسب حاليا على ثلاثة مدن بعينها.,1.0,بعد لوغانسك.. عين روسيا على 3 مدن في دونيتسك, بعد لوغانسك.. عين روسيا على 3 مدن في دونيتسك ,0.9777777777777777
