description Old,description New ,similarity,Title New,Title Old,similarity
"طالبت رئيسة وزراء الدنمارك أبناء شعبها بالتكاتف والتضامن في أعقاب هجوم مسلح في أحد مراكز التسوق في العاصمة كوبنهاغن، أمس الأحد، فيما كشفت الشرطة أن المشتبه به في حادثة إطلاق النار معروف لديها ""بشكل هامشي""، من دون أن تكشف عن هويته الكاملة.","طالبت رئيسة وزراء الدنمارك أبناء شعبها بالتكاتف والتضامن في أعقاب هجوم مسلح في أحد مراكز التسوق في العاصمة كوبنهاغن، أمس الأحد، فيما كشفت الشرطة أن المشتبه به في حادثة إطلاق النار معروف لديها ""بشكل هامشي""، من دون أن تكشف عن هويته الكاملة.",1.0,الدنمارك.. منفذ هجوم كوبنهاغن معروف للشرطة, الدنمارك.. منفذ هجوم كوبنهاغن معروف للشرطة ,0.9767441860465116
أعلن رئيس مجلس السيادة السوداني عبدالفتاح البرهان، يوم الاثنين، عدم مشاركة المؤسسة العسكرية في الحوار الذي تديره الآلية الثلاثية، مشددا على أهمية حماية وحدة وأمن السودان.,أعلن رئيس مجلس السيادة السوداني عبدالفتاح البرهان، يوم الاثنين، عدم مشاركة المؤسسة العسكرية في الحوار الذي تديره الآلية الثلاثية، مشددا على أهمية حماية وحدة وأمن السودان.,1.0,البرهان يحدد موعد حل مجلس السيادة ويشدد على وحدة السودان, البرهان يحدد موعد حل مجلس السيادة ويشدد على وحدة السودان ,0.9824561403508771
أدت درجات الحرارة المرتفعة هذا الصيف، إلى انهيار أجزاء من جبل جليدي بين جبال الألب، مما تسبب بمأساة سجلت مقتل 6 أشخاص على الأقل.,أدت درجات الحرارة المرتفعة هذا الصيف، إلى انهيار أجزاء من جبل جليدي بين جبال الألب، مما تسبب بمأساة سجلت مقتل 6 أشخاص على الأقل.,1.0,فيديو الكارثة.. انهيار في جبال الألب يقتل 6 أشخاص, فيديو الكارثة.. انهيار في جبال الألب يقتل 6 أشخاص ,0.98
أعلن رئيس الوزراء الأردني، بشر الخصاونة، الأحد، إنهاء خدمات عدد من المسؤولين على خلفية كارثة تسرب الغاز التي وقعت في ميناء العقبة جنوبي البلاد، الأسبوع الماضي.,أعلن رئيس الوزراء الأردني، بشر الخصاونة، الأحد، إنهاء خدمات عدد من المسؤولين على خلفية كارثة تسرب الغاز التي وقعت في ميناء العقبة جنوبي البلاد، الأسبوع الماضي.,1.0,الأردن.. إنهاء خدمات مسؤولين على خلفية كارثة الغاز, الأردن.. إنهاء خدمات مسؤولين على خلفية كارثة الغاز ,0.9803921568627451
استعاد الجيش البريطاني السيطرة على حسابه على موقع تويتر وقناته على يوتيوب بعد اختراقهما لفترة وجيزة واستخدامهما لنشر تعليقات عن عملات مشفرة ورموز غير قابلة للاستبدال.,استعاد الجيش البريطاني السيطرة على حسابه على موقع تويتر وقناته على يوتيوب بعد اختراقهما لفترة وجيزة واستخدامهما لنشر تعليقات عن عملات مشفرة ورموز غير قابلة للاستبدال.,1.0,الجيش البريطاني يعلن استعادة حسابه على تويتر ويوتيوب, الجيش البريطاني يعلن استعادة حسابه على تويتر ويوتيوب ,0.9811320754716981
ضربة قوية تعرضت لها شركة تسلا، بعد كشف عيب غريب في السيارة داخل ألمانيا، سيؤدي إلى سحب 59 ألف سيارة من الأسواق العالمية.,ضربة قوية تعرضت لها شركة تسلا، بعد كشف عيب غريب في السيارة داخل ألمانيا، سيؤدي إلى سحب 59 ألف سيارة من الأسواق العالمية.,1.0,"سحب عشرات الآلاف من سيارات تسلا بسبب ""عيب غريب"""," سحب عشرات الآلاف من سيارات تسلا بسبب ""عيب غريب"" ",0.9791666666666666
"أعلنت الحكومة الألمانية، مؤخرا، تفعيل خطة الطوارئ الخاصة بالغاز في البلاد، بالتزامن مع إعلان شركة ""نورد ستريم""، المسؤولة عن تشغيل خط أنابيب ""نورد ستريم 1""، اتجاهها لوقف عمليات ضخ الغاز من روسيا إلى أوروبا بشكل مؤقت لتنفيذ أعمال صيانة، وذلك من 11 إلى 21 يوليو الجاري.","أعلنت الحكومة الألمانية، مؤخرا، تفعيل خطة الطوارئ الخاصة بالغاز في البلاد، بالتزامن مع إعلان شركة ""نورد ستريم""، المسؤولة عن تشغيل خط أنابيب ""نورد ستريم 1""، اتجاهها لوقف عمليات ضخ الغاز من روسيا إلى أوروبا بشكل مؤقت لتنفيذ أعمال صيانة، وذلك من 11 إلى 21 يوليو الجاري.",1.0,"وقف ""نورد ستريم 1"" للصيانة.. روسيا تناور ألمانيا بورقة الغاز"," خاص وقف ""نورد ستريم 1"" للصيانة.. روسيا تناور ألمانيا بورقة الغاز ",0.9523809523809523
"قال باحثون في علم النبات، إنهم اكتشفوا مؤخرا أكبر زنبقة مائية على الإطلاق في حدائق النباتات الملكية المعروفة بـ""كيو"" في بريطانيا.","قال باحثون في علم النبات، إنهم اكتشفوا مؤخرا أكبر زنبقة مائية على الإطلاق في حدائق النباتات الملكية المعروفة بـ""كيو"" في بريطانيا.",1.0,اكتشاف أكبر زنبقة مائية في العالم داخل حديقة بريطانية, اكتشاف أكبر زنبقة مائية في العالم داخل حديقة بريطانية ,0.9814814814814815
أنهى شخص مغربي حياته منتحرا، الجمعة، بعد إدخال رأسه في غسالة مملوءة بالماء، في منزل أسرته بمدينة كلميم المغربية.,أنهى شخص مغربي حياته منتحرا، الجمعة، بعد إدخال رأسه في غسالة مملوءة بالماء، في منزل أسرته بمدينة كلميم المغربية.,1.0,قرر الانتحار فأنهى حياته غرقاً بغسالة, قرر الانتحار فأنهى حياته غرقاً بغسالة ,0.9736842105263158
احتفل رواد الفضاء الروس على متن محطة الفضاء الدولية، يوم الاثنين، بسيطرة روسيا على منطقة لوغانسك الواقعة في شرق أوكرانيا، في تحول مهم بالنسبة لموسكو في عملياتها العسكرية بأوكرانيا المجاورة.,احتفل رواد الفضاء الروس على متن محطة الفضاء الدولية، يوم الاثنين، بسيطرة روسيا على منطقة لوغانسك الواقعة في شرق أوكرانيا، في تحول مهم بالنسبة لموسكو في عملياتها العسكرية بأوكرانيا المجاورة.,1.0,في الفضاء.. احتفال روسي بالسيطرة على لوغانسك, في الفضاء.. احتفال روسي بالسيطرة على لوغانسك ,0.9777777777777777
