description Old,description New ,similarity,Title New,Title Old,similarity
أرسل رئيس سريلانكا، غوتابايا راجاباكسا، الخميس، استقالته إلى رئيس مجلس النواب، عبر البريد الإلكتروني، بعيد وصوله إلى سنغافورة.,أرسل رئيس سريلانكا، غوتابايا راجاباكسا، الخميس، استقالته إلى رئيس مجلس النواب، عبر البريد الإلكتروني، بعيد وصوله إلى سنغافورة.,1.0,"بـ""الإيميل"".. رئيس سريلانكا يقدم استقالته"," بـ""الإيميل"".. رئيس سريلانكا يقدم استقالته ",0.9761904761904762
"أعلنت السلطات الانفصالية الموالية لموسكو في منطقة ""دونيتسك"" بشرق أوكرانيا، الجمعة، وفاة البريطاني بول يوري المعتقل لديها في 10 يوليو الجاري.","أعلنت السلطات الانفصالية الموالية لموسكو في منطقة ""دونيتسك"" بشرق أوكرانيا، الجمعة، وفاة البريطاني بول يوري المعتقل لديها في 10 يوليو الجاري.",1.0,وفاة البريطاني المعتقل لدى الانفصاليين بشرق أوكرانيا, وفاة البريطاني المعتقل لدى الانفصاليين بشرق أوكرانيا ,0.9811320754716981
"أظهر استطلاع حديث لموقع ""يوغوف"" المتخصص باستطلاعات الرأي، تصدر وزيرة الدفاع البريطانية السابقة بيني موردونت قائمة المرشحين لخلافة بوريس جونسون لرئاسة الحكومة البريطانية.","أظهر استطلاع حديث لموقع ""يوغوف"" المتخصص باستطلاعات الرأي، تصدر وزيرة الدفاع البريطانية السابقة بيني موردونت قائمة المرشحين لخلافة بوريس جونسون لرئاسة الحكومة البريطانية.",1.0,بيني موردنت.. من هي السيدة الأوفر حظا لرئاسة وزراء بريطانيا؟, خاص بيني موردنت.. من هي السيدة الأوفر حظا لرئاسة وزراء بريطانيا؟ ,0.9523809523809523
"أكدت الإمارات والولايات المتحدة وإسرائيل والهند، الخميس، على دعم الاتفاقيات الإبراهيمية، ""وغيرها من ترتيبات السلام مع إسرائيل""، ورحبت الدول بـ""الفرص الاقتصادية التي تنبع من هذه التطورات التاريخية"".","أكدت الإمارات والولايات المتحدة وإسرائيل والهند، الخميس، على دعم الاتفاقيات الإبراهيمية، ""وغيرها من ترتيبات السلام مع إسرائيل""، ورحبت الدول بـ""الفرص الاقتصادية التي تنبع من هذه التطورات التاريخية"".",1.0,دعم إماراتي أميركي إسرائيلي هندي للاتفاقيات الإبراهيمية, دعم إماراتي أميركي إسرائيلي هندي للاتفاقيات الإبراهيمية ,0.9821428571428571
انشغل اللبنانيون، مؤخرا، بمشاهد حريق اندلع في صوامع القمح التي دمرها الإنفجار في مرفأ بيروت، وما زال مشتعلا إلى غاية اليوم، دون أي تدخل لإطفائه.,انشغل اللبنانيون، مؤخرا، بمشاهد حريق اندلع في صوامع القمح التي دمرها الإنفجار في مرفأ بيروت، وما زال مشتعلا إلى غاية اليوم، دون أي تدخل لإطفائه.,1.0,"حريق متواصل في صوامع مرفأ بيروت.. وعدم التدخل يثير ""الحيرة"""," حريق متواصل في صوامع مرفأ بيروت.. وعدم التدخل يثير ""الحيرة"" ",0.9833333333333333
عثر متخصصون على صورة ذاتية (بورتريه) للفنان الهولندي فنسنت فان جوخ، أحد قادة حركة ما بعد الانطباعية، مخبأة خلف إحدى لوحاته.,عثر متخصصون على صورة ذاتية (بورتريه) للفنان الهولندي فنسنت فان جوخ، أحد قادة حركة ما بعد الانطباعية، مخبأة خلف إحدى لوحاته.,1.0,مخبأة خلف لوحة أخرى.. العثور على بورتريه لفان جوخ باسكتلندا, مخبأة خلف لوحة أخرى.. العثور على بورتريه لفان جوخ باسكتلندا ,0.9833333333333333
دعا مساعد للرئيس الأوكراني المشرّعين إلى تشكيل لجنة مراقبة تشرف على الأسلحة التي تتسلمها أوكرانيا من حلفائها الغربيين للمساعدة في صد الهجوم الروسي.,دعا مساعد للرئيس الأوكراني المشرّعين إلى تشكيل لجنة مراقبة تشرف على الأسلحة التي تتسلمها أوكرانيا من حلفائها الغربيين للمساعدة في صد الهجوم الروسي.,1.0,تهريب الأسلحة من أوكرانيا.. مخاوف غربية وتعهد بتعقبها, تهريب الأسلحة من أوكرانيا.. مخاوف غربية وتعهد بتعقبها ,0.9814814814814815
تداول نشطاء على مواقع التواصل الاجتماعي مقاطع فيديو القوا فيها الضوء على لحظات التقطتها عدسات الكاميرا خلال مراسم الاستقبال الرسمي للرئيس الأمريكي، جو بايدن في إسرائيل، ظهر فيها الأخير وهو يقول &quot;ماذا أفعل الآن؟&quot; وبعدما حيا بايدن مستقبليه من الجانب الإسرائيلي، قبل أن يلقي بعدها كلمة تطرق فيها إلى &quot;الهولوكوست&quot;، ليقع بزلة لسان أثناء الحديث.,تداول نشطاء على مواقع التواصل الاجتماعي مقاطع فيديو القوا فيها الضوء على لحظات التقطتها عدسات الكاميرا خلال مراسم الاستقبال الرسمي للرئيس الأمريكي، جو بايدن في إسرائيل، ظهر فيها الأخير وهو يقول &quot;ماذا أفعل الآن؟&quot; وبعدما حيا بايدن مستقبليه من الجانب الإسرائيلي، قبل أن يلقي بعدها كلمة تطرق فيها إلى &quot;الهولوكوست&quot;، ليقع بزلة لسان أثناء الحديث.,1.0,"من زلة اللسان إلى ""ماذا أفعل الآن؟"".. لحظات غريبة من زيارة بايدن إلى إسرائيل","من زلة اللسان إلى ""ماذا أفعل الآن؟"".. لحظات غريبة من زيارة بايدن إلى إسرائيل",1.0
أثار اكتشاف بكتيريا في مدينة ووهان الصينية، تسببت في إصابة طالب بالكوليرا والعثور عليها بشكل منفصل في عينات من سلاحف رخوة في سوق للأطعمة، قلق الصينيين، وربط البعض الأمر بكوفيد-19.,أثار اكتشاف بكتيريا في مدينة ووهان الصينية، تسببت في إصابة طالب بالكوليرا والعثور عليها بشكل منفصل في عينات من سلاحف رخوة في سوق للأطعمة، قلق الصينيين، وربط البعض الأمر بكوفيد-19.,1.0,ووهان تثير الخوف من جديد.. اكتشاف بكتيريا مسببة لمرض خطير, ووهان تثير الخوف من جديد.. اكتشاف بكتيريا مسببة لمرض خطير ,0.9827586206896551
قال مسؤولون أوكرانيون إن القوات الأوكرانية قصفت نقطتي تفتيش عسكريتين ومنصة إنزال يوم الخميس، في ثاني هجوم هذا الأسبوع على منطقة تسيطر عليها روسيا في جنوب أوكرانيا.,قال مسؤولون أوكرانيون إن القوات الأوكرانية قصفت نقطتي تفتيش عسكريتين ومنصة إنزال يوم الخميس، في ثاني هجوم هذا الأسبوع على منطقة تسيطر عليها روسيا في جنوب أوكرانيا.,1.0,معركة الجنوب.. أوكرانيا تباغت الجيش الروسي بهجوم خاطف, معركة الجنوب.. أوكرانيا تباغت الجيش الروسي بهجوم خاطف ,0.9814814814814815
