description Old,description New ,similarity,Title New,Title Old,similarity
"طالبت رئيسة وزراء الدنمارك أبناء شعبها بالتكاتف والتضامن في أعقاب هجوم مسلح في أحد مراكز التسوق في العاصمة كوبنهاغن، أمس الأحد، فيما كشفت الشرطة أن المشتبه به في حادثة إطلاق النار معروف لديها ""بشكل هامشي""، من دون أن تكشف عن هويته الكاملة.","طالبت رئيسة وزراء الدنمارك أبناء شعبها بالتكاتف والتضامن في أعقاب هجوم مسلح في أحد مراكز التسوق في العاصمة كوبنهاغن، أمس الأحد، فيما كشفت الشرطة أن المشتبه به في حادثة إطلاق النار معروف لديها ""بشكل هامشي""، من دون أن تكشف عن هويته الكاملة.",1.0,الدنمارك.. منفذ هجوم كوبنهاغن معروف للشرطة, الدنمارك.. منفذ هجوم كوبنهاغن معروف للشرطة ,0.9767441860465116
"أعلن الرئيس الأوكراني فولوديمير زيلينسكي ورئيس وزرائه دينس شميغال الاثنين، أن إعادة إعمار أوكرانيا ستكلف 750 مليار دولار على الأقل، وأكدا أن هذه المهمة ""ستكون مشتركة للعالم الديمقراطي بأسره"".","أعلن الرئيس الأوكراني فولوديمير زيلينسكي ورئيس وزرائه دينس شميغال الاثنين، أن إعادة إعمار أوكرانيا ستكلف 750 مليار دولار على الأقل، وأكدا أن هذه المهمة ""ستكون مشتركة للعالم الديمقراطي بأسره"".",1.0,أوكرانيا تكشف تكلفة إعادة إعمارها.. وخطة من 3 مراحل, أوكرانيا تكشف تكلفة إعادة إعمارها.. وخطة من 3 مراحل ,0.9807692307692307
أدت درجات الحرارة المرتفعة هذا الصيف، إلى انهيار أجزاء من جبل جليدي بين جبال الألب، مما تسبب بمأساة سجلت مقتل 6 أشخاص على الأقل.,أدت درجات الحرارة المرتفعة هذا الصيف، إلى انهيار أجزاء من جبل جليدي بين جبال الألب، مما تسبب بمأساة سجلت مقتل 6 أشخاص على الأقل.,1.0,فيديو الكارثة.. انهيار في جبال الألب يقتل 6 أشخاص, فيديو الكارثة.. انهيار في جبال الألب يقتل 6 أشخاص ,0.98
فتحت وزارة الدفاع البريطانية، أمس الأحد، تحقيقا بعد تعرض حسابات الجيش البريطاني على عدد من وسائل التواصل الاجتماعي للاختراق.,فتحت وزارة الدفاع البريطانية، أمس الأحد، تحقيقا بعد تعرض حسابات الجيش البريطاني على عدد من وسائل التواصل الاجتماعي للاختراق.,1.0,لندن.. الجيش يحقق بعد اختراق حساباته على تويتر ويوتيوب, لندن.. الجيش يحقق بعد اختراق حساباته على تويتر ويوتيوب ,0.9818181818181818
"قال باحثون في علم النبات، إنهم اكتشفوا مؤخرا أكبر زنبقة مائية على الإطلاق في حدائق النباتات الملكية المعروفة بـ""كيو"" في بريطانيا.","قال باحثون في علم النبات، إنهم اكتشفوا مؤخرا أكبر زنبقة مائية على الإطلاق في حدائق النباتات الملكية المعروفة بـ""كيو"" في بريطانيا.",1.0,اكتشاف أكبر زنبقة مائية في العالم داخل حديقة بريطانية, اكتشاف أكبر زنبقة مائية في العالم داخل حديقة بريطانية ,0.9814814814814815
ألقى وزير الخارجية الروسي، سيرغي لافروف، يوم الاثنين، باللوم على الرئيس الأوكراني، فولوديمير زيلينسكي، في تعثر تصدير الحبوب من البلاد، متهما إياه برفض فك الألغام من الموانئ الأوكرانية، بينما تؤكد موسكو تعاونها لأجل تخفيف أزمة الغذاء في العالم.,ألقى وزير الخارجية الروسي، سيرغي لافروف، يوم الاثنين، باللوم على الرئيس الأوكراني، فولوديمير زيلينسكي، في تعثر تصدير الحبوب من البلاد، متهما إياه برفض فك الألغام من الموانئ الأوكرانية، بينما تؤكد موسكو تعاونها لأجل تخفيف أزمة الغذاء في العالم.,1.0,لافروف يحمّل زيلينسكي مسؤولية إرباك تصدير الحبوب من أوكرانيا, لافروف يحمّل زيلينسكي مسؤولية إرباك تصدير الحبوب من أوكرانيا ,0.9836065573770492
"أفادت تقارير سرية استندت إليها مجلة ""ماريان"" الفرنسية بأن برج إيفل مليء بالصدأ ويحتاج إلى إصلاحات كاملة، لكن بدلا من ذلك، تم تخصيص 60 مليون يورو لتجميله قبل دورة الألعاب الأولمبية لعام 2024 في باريس.","أفادت تقارير سرية استندت إليها مجلة ""ماريان"" الفرنسية بأن برج إيفل مليء بالصدأ ويحتاج إلى إصلاحات كاملة، لكن بدلا من ذلك، تم تخصيص 60 مليون يورو لتجميله قبل دورة الألعاب الأولمبية لعام 2024 في باريس.",1.0,"تقارير ""سرية"" تكشف مشكلة ""خطيرة"" في برج إيفل"," تقارير ""سرية"" تكشف مشكلة ""خطيرة"" في برج إيفل ",0.9777777777777777
احتفل رواد الفضاء الروس على متن محطة الفضاء الدولية، يوم الاثنين، بسيطرة روسيا على منطقة لوغانسك الواقعة في شرق أوكرانيا، في تحول مهم بالنسبة لموسكو في عملياتها العسكرية بأوكرانيا المجاورة.,احتفل رواد الفضاء الروس على متن محطة الفضاء الدولية، يوم الاثنين، بسيطرة روسيا على منطقة لوغانسك الواقعة في شرق أوكرانيا، في تحول مهم بالنسبة لموسكو في عملياتها العسكرية بأوكرانيا المجاورة.,1.0,في الفضاء.. احتفال روسي بالسيطرة على لوغانسك, في الفضاء.. احتفال روسي بالسيطرة على لوغانسك ,0.9777777777777777
أنهى شخص مغربي حياته منتحرا، الجمعة، بعد إدخال رأسه في غسالة مملوءة بالماء، في منزل أسرته بمدينة كلميم المغربية.,أنهى شخص مغربي حياته منتحرا، الجمعة، بعد إدخال رأسه في غسالة مملوءة بالماء، في منزل أسرته بمدينة كلميم المغربية.,1.0,قرر الانتحار فأنهى حياته غرقاً بغسالة, قرر الانتحار فأنهى حياته غرقاً بغسالة ,0.9736842105263158
تشهد ولاية فلوريدا غزوا لنوع عملاق من الحلزون، يمكن أن يصل حجمه إلى حجم الفأر، وله أضرار بالغة على الإنسان والمحاصيل الزراعية والبيئة.,تشهد ولاية فلوريدا غزوا لنوع عملاق من الحلزون، يمكن أن يصل حجمه إلى حجم الفأر، وله أضرار بالغة على الإنسان والمحاصيل الزراعية والبيئة.,1.0,"حلزونات ""بحجم الفأر"" تغزو ولاية أميركية.. أضراره بالغة"," حلزونات ""بحجم الفأر"" تغزو ولاية أميركية.. أضراره بالغة ",0.9818181818181818
