description Old,description New ,similarity,Title New,Title Old,similarity
في خضم توترات أحدثتها زيارة رئيسة مجلس النواب الأميركي نانسي بيلوسي، إلى تايوان، برز سلاحان نوويان صينيان، نشرتهما بكين ضمن استراتيجية استعراض عضلاتها العسكرية ضد أي تحرك أميركي محتمل.,في خضم توترات أحدثتها زيارة رئيسة مجلس النواب الأميركي نانسي بيلوسي، إلى تايوان، برز سلاحان نوويان صينيان، نشرتهما بكين ضمن استراتيجية استعراض عضلاتها العسكرية ضد أي تحرك أميركي محتمل.,1.0,"بالصاروخ "" الوحش"" و""درة"" الردع النووي.. الصين ترد على بيلوسي"," خاص بالصاروخ "" الوحش"" و""درة"" الردع النووي.. الصين ترد على بيلوسي ",0.9523809523809523
أعلن الجيش الإسرائيلي، الجمعة، إطلاق عملية عسكرية في قطاع غزة تستهدف حركة الجهاد الإسلامي، تضمنت اغتيال قيادي بارز في الجناح العسكري للحركة.,أعلن الجيش الإسرائيلي، الجمعة، إطلاق عملية عسكرية في قطاع غزة تستهدف حركة الجهاد الإسلامي، تضمنت اغتيال قيادي بارز في الجناح العسكري للحركة.,1.0,إسرائيل تطلق عملية عسكرية في غزة.. وتغتال قياديا في الجهاد, إسرائيل تطلق عملية عسكرية في غزة.. وتغتال قياديا في الجهاد ,0.9830508474576272
قال وزير الخارجية الروسي، سيرغي لافروف، الجمعة، إن موسكو مستعدة لمناقشة تبادل السجناء مع واشنطن من خلال القنوات الدبلوماسية القائمة، غداة حكم بسجن لاعبة كرة سلة أميركية 9 سنوات.,قال وزير الخارجية الروسي، سيرغي لافروف، الجمعة، إن موسكو مستعدة لمناقشة تبادل السجناء مع واشنطن من خلال القنوات الدبلوماسية القائمة، غداة حكم بسجن لاعبة كرة سلة أميركية 9 سنوات.,1.0,بعد سجن اللاعبة الأميركية.. لافروف يقدم عرضا لواشنطن, بعد سجن اللاعبة الأميركية.. لافروف يقدم عرضا لواشنطن ,0.9811320754716981
في الذكرى الثانية لانفجار مرفأ بيروت في لبنان، انهارت 4 صوامع من الجهة الشمالية للمبنى ولف الغبار الأحياء المجاورة، وسط تساؤلات عن تزامن ذلك مع ذكرى الرابع من أغسطس، اليوم الذي شهد كارثة المرفأ قبل عامين.,في الذكرى الثانية لانفجار مرفأ بيروت في لبنان، انهارت 4 صوامع من الجهة الشمالية للمبنى ولف الغبار الأحياء المجاورة، وسط تساؤلات عن تزامن ذلك مع ذكرى الرابع من أغسطس، اليوم الذي شهد كارثة المرفأ قبل عامين.,1.0,لبنانيون يتساءلون: لماذا انهارت الصوامع في ذكرى الانفجار؟, خاص لبنانيون يتساءلون: لماذا انهارت الصوامع في ذكرى الانفجار؟ ,0.95
"أكد المتحدث باسم البيت الأبيض أن المحادثات النووية مع إيران ""اكتملت تقريبا""، بعد ساعات من استئناف المحادثات غير المباشرة بين الولايات المتحدة وإيران.","أكد المتحدث باسم البيت الأبيض أن المحادثات النووية مع إيران ""اكتملت تقريبا""، بعد ساعات من استئناف المحادثات غير المباشرة بين الولايات المتحدة وإيران.",1.0,"البيت الأبيض: المحادثات النووية مع إيران ""اكتملت تقريبا"""," البيت الأبيض: المحادثات النووية مع إيران ""اكتملت تقريبا"" ",0.9824561403508771
أعلنت وزارة الخارجية الصينية، الجمعة، أن بكين قررت وقف التعاون والاتصالات مع واشنطن في ملفات عدة تمتد من التغير المناخي إلى الاتصالات العسكرية، ردا على زيارة رئيسة مجلس النواب الأميركي، نانسي بيلوسي إلى تايوان قبل أيام.,أعلنت وزارة الخارجية الصينية، الجمعة، أن بكين قررت وقف التعاون والاتصالات مع واشنطن في ملفات عدة تمتد من التغير المناخي إلى الاتصالات العسكرية، ردا على زيارة رئيسة مجلس النواب الأميركي، نانسي بيلوسي إلى تايوان قبل أيام.,1.0,"الصين ترد على زيارة بيلوسي بحزمة ""قطع الاتصالات"""," الصين ترد على زيارة بيلوسي بحزمة ""قطع الاتصالات"" ",0.9795918367346939
حريق كبير في ملهى ليلي مكتظ بالزوار، أدى لكارثة إنسانية في تايلاند، وقتل 13 شخص على الأقل، بينما أصاب العشرات.,حريق كبير في ملهى ليلي مكتظ بالزوار، أدى لكارثة إنسانية في تايلاند، وقتل 13 شخص على الأقل، بينما أصاب العشرات.,1.0,بالفيديو.. حريق مرعب في ملهى مزدحم بتايلاند يخلف قتلى, بالفيديو.. حريق مرعب في ملهى مزدحم بتايلاند يخلف قتلى ,0.9814814814814815
انتشرت مقاطع فيديو صوّرها مدنيون يزعمون أنها لمقذوفات تنطلق باتجاه المياه المحيطة بتايوان، في وقت تجري فيه الصين مناورات عسكرية ردا على زيارة رئيسة مجلس النواب الأميركي نانسي بيلوسي إلى الجزيرة التي تتمتع بحكم ذاتي.,انتشرت مقاطع فيديو صوّرها مدنيون يزعمون أنها لمقذوفات تنطلق باتجاه المياه المحيطة بتايوان، في وقت تجري فيه الصين مناورات عسكرية ردا على زيارة رئيسة مجلس النواب الأميركي نانسي بيلوسي إلى الجزيرة التي تتمتع بحكم ذاتي.,1.0,فيديو.. الصين تستعرض عضلاتها العسكرية, فيديو.. الصين تستعرض عضلاتها العسكرية ,0.9736842105263158
انهارت 4 من صوامع الحبوب في مرفأ بيروت، الخيمس، في الذكرى الثانية للانفجار المدمر الذي ضرب الميناء وألحق دمارا هائلا بالعاصمة اللبنانية.,انهارت 4 من صوامع الحبوب في مرفأ بيروت، الخيمس، في الذكرى الثانية للانفجار المدمر الذي ضرب الميناء وألحق دمارا هائلا بالعاصمة اللبنانية.,1.0,انهيار 4 من صوامع الحبوب في مرفأ بيروت, انهيار 4 من صوامع الحبوب في مرفأ بيروت ,0.9743589743589743
"رفضت شركة تويتر، الخميس، مزاعم إيلون ماسك في محكمة بولاية ديلاوير بأنه تعرض لخداع فيما يتعلق بالتوقيع على صفقة شراء شركة التواصل الاجتماعي، قائلة إنها مزاعم ""غير قابلة للتصديق ومخالفة للحقيقة"".","رفضت شركة تويتر، الخميس، مزاعم إيلون ماسك في محكمة بولاية ديلاوير بأنه تعرض لخداع فيما يتعلق بالتوقيع على صفقة شراء شركة التواصل الاجتماعي، قائلة إنها مزاعم ""غير قابلة للتصديق ومخالفة للحقيقة"".",1.0,"تويتر: قصة إيلون ماسك ""غير قابلة للتصديق"""," تويتر: قصة إيلون ماسك ""غير قابلة للتصديق"" ",0.9761904761904762
