description Old,description New ,similarity,Title New,Title Old,similarity
أعلنت السلطات البريطانية، مساء الثلاثاء، حالة الاستنفار القصوى، في العاصمة لندن، لمواجهة الحرائق، بينما سجلت البلاد أقصى درجة حرارة في تاريخها، وسط مخاوف من تفاقم أزمة المناخ في العالم.,أعلنت السلطات البريطانية، مساء الثلاثاء، حالة الاستنفار القصوى، في العاصمة لندن، لمواجهة الحرائق، بينما سجلت البلاد أقصى درجة حرارة في تاريخها، وسط مخاوف من تفاقم أزمة المناخ في العالم.,1.0,إعلان حالة استنفار قصوى في لندن لمواجهة الحرائق, إعلان حالة استنفار قصوى في لندن لمواجهة الحرائق ,0.9791666666666666
"أكد الرئيس المصري، عبد الفتاح السيسي، الإثنين، أن بلاده ""مستعدة لتقديم ما لديها من تسهيلات، لإيصال الغاز من شرق المتوسط إلى أوروبا""، وذلك في إطار مواجهة أزمة الطاقة التي يمر بها العالم، وخاصة أوروبا، على خلفية الحملة العسكرية الروسية في أوكرانيا.","أكد الرئيس المصري، عبد الفتاح السيسي، الإثنين، أن بلاده ""مستعدة لتقديم ما لديها من تسهيلات، لإيصال الغاز من شرق المتوسط إلى أوروبا""، وذلك في إطار مواجهة أزمة الطاقة التي يمر بها العالم، وخاصة أوروبا، على خلفية الحملة العسكرية الروسية في أوكرانيا.",1.0,السيسي: مصر مستعدة لتسهيل إيصال الغاز إلى أوروبا, السيسي: مصر مستعدة لتسهيل إيصال الغاز إلى أوروبا ,0.9795918367346939
حافظ وزير المالية البريطاني السابق ريشي سوناك على صدارة السباق المحتدم على خلافة رئيس الوزراء البريطاني بوريس جونسون بعد أن تم استبعاد مرشح آخر، ليصل عدد المرشحين المتنافسين إلى أربعة.,حافظ وزير المالية البريطاني السابق ريشي سوناك على صدارة السباق المحتدم على خلافة رئيس الوزراء البريطاني بوريس جونسون بعد أن تم استبعاد مرشح آخر، ليصل عدد المرشحين المتنافسين إلى أربعة.,1.0,سوناك يفوز بالجولة الثالثة من تصويت رئاسة وزراء بريطانيا, سوناك يفوز بالجولة الثالثة من تصويت رئاسة وزراء بريطانيا ,0.9824561403508771
حذر المدير التنفيذي لوكالة الطاقة الدولية فاتح بيرول من كارثة قد تلحق بعدد من الدول الأوروبية إذا لم تنجح بتوفير بدائل للغاز قبل الشتاء المقبل، مؤكدا أن كافة الجهود المبذولة في الوقت الراهن لم تفض إلى نتائج ملموسة.,حذر المدير التنفيذي لوكالة الطاقة الدولية فاتح بيرول من كارثة قد تلحق بعدد من الدول الأوروبية إذا لم تنجح بتوفير بدائل للغاز قبل الشتاء المقبل، مؤكدا أن كافة الجهود المبذولة في الوقت الراهن لم تفض إلى نتائج ملموسة.,1.0,"أوروبا تتخوف من ""كارثة"" الشتاء.. هل من بدائل للغاز الروسي؟"," خاص أوروبا تتخوف من ""كارثة"" الشتاء.. هل من بدائل للغاز الروسي؟ ",0.9508196721311475
"أوقفت التسريبات الصوتية المنسوبة لرئيس ائتلاف دولة القانون في العراق، نوري المالكي، المساعي الرامية إلى تشكيل الحكومة الجديدة، بعد انسحاب التيار الصدري من مشاوراتها، خاصة أن تلك التسريبات أحدثت شرخا داخل قوى ""الإطار التنسيقي"" الذي يقود تلك المباحثات.","أوقفت التسريبات الصوتية المنسوبة لرئيس ائتلاف دولة القانون في العراق، نوري المالكي، المساعي الرامية إلى تشكيل الحكومة الجديدة، بعد انسحاب التيار الصدري من مشاوراتها، خاصة أن تلك التسريبات أحدثت شرخا داخل قوى ""الإطار التنسيقي"" الذي يقود تلك المباحثات.",1.0,"""تسريبات المالكي"" تقلب طاولة مفاوضات تشكيل الحكومة العراقية"," خاص ""تسريبات المالكي"" تقلب طاولة مفاوضات تشكيل الحكومة العراقية ",0.9516129032258065
"هدّد الرئيس التركي رجب طيب أردوغان مجدّداً بـ""تجميد"" عملية انضمام السويد وفنلندا إلى حلف شمال الأطلسي إذا لم يمتثل البلدان لشروط أنقرة.","هدّد الرئيس التركي رجب طيب أردوغان مجدّداً بـ""تجميد"" عملية انضمام السويد وفنلندا إلى حلف شمال الأطلسي إذا لم يمتثل البلدان لشروط أنقرة.",1.0,أردوغان يهدد مجددا بعرقلة انضمام السويد وفنلندا لحلف الأطلسي, أردوغان يهدد مجددا بعرقلة انضمام السويد وفنلندا لحلف الأطلسي ,0.9836065573770492
قال الرئيس الروسي السابق، دميتري ميدفيديف، يوم الثلاثاء، إن بلاده ستنتصر في أوكرانيا وستحدد شروط اتفاق سلام مستقبلي مع كييف.,قال الرئيس الروسي السابق، دميتري ميدفيديف، يوم الثلاثاء، إن بلاده ستنتصر في أوكرانيا وستحدد شروط اتفاق سلام مستقبلي مع كييف.,1.0,روسيا تتحدى الغرب في ملف أوكرانيا: سنضع شروط السلام, روسيا تتحدى الغرب في ملف أوكرانيا: سنضع شروط السلام ,0.9807692307692307
أقام الآلاف من أبناء قبيلة الهوسا، أحد أطراف النزاع القبلي الدامي المشتعل في منذ أسبوع في جنوب السودان، المتاريس وأغلقوا طرقات وهاجموا منشآت عامة في مدن عدة في البلاد، بحسب ما أفاد شهود.,أقام الآلاف من أبناء قبيلة الهوسا، أحد أطراف النزاع القبلي الدامي المشتعل في منذ أسبوع في جنوب السودان، المتاريس وأغلقوا طرقات وهاجموا منشآت عامة في مدن عدة في البلاد، بحسب ما أفاد شهود.,1.0,آلاف الهوسا يغلقون الطرق بعدة مدن سودانية بعد مواجهات دامية, آلاف الهوسا يغلقون الطرق بعدة مدن سودانية بعد مواجهات دامية ,0.9833333333333333
"كشفت وثيقة أن المفوضية الأوروبية اقترحت على الدول الأعضاء، الإفراج عن ""بعض أموال"" المصارف الروسية المجمدة، بموجب عقوبات الاتحاد الأوروبي، بهدف دعم تجارة المنتجات الزراعية والغذائية، بما في ذلك القمح والأسمدة، وفق ما ذكرت وكالة فرانس برس.","كشفت وثيقة أن المفوضية الأوروبية اقترحت على الدول الأعضاء، الإفراج عن ""بعض أموال"" المصارف الروسية المجمدة، بموجب عقوبات الاتحاد الأوروبي، بهدف دعم تجارة المنتجات الزراعية والغذائية، بما في ذلك القمح والأسمدة، وفق ما ذكرت وكالة فرانس برس.",1.0,الاتحاد الأوروبي يتجه لتخفيف العقوبات على روسيا, الاتحاد الأوروبي يتجه لتخفيف العقوبات على روسيا ,0.9791666666666666
موقع إخباري متنوع، يغطي الأحداث العربية والدولية بشكل آني وعلى مدار الساعة,قالت (القناة 13) الإسرائيلية، اليوم الثلاثاء، إن مراسلها جيل تماري، أصبح أول مراسل إسرائيلي، يتمكن من دخول مكة المكرمة في المملكة العربية السعودية والشروع في رحلة فيها.,0.2727272727272727,دنيا الوطن,شاهد: صحفي إسرائيلي يتمكن من دخول مكة ومقترباً من الكعبة وجبل عرفة,0.18421052631578946
