description Old,description New ,similarity,Title New,Title Old,similarity
"أعلن الرئيس الأميركي جو بايدن أنّه سيسعى إلى ""تعزيز شراكة استراتيجيّة"" مع السعوديّة ""مبنيّة على مصالح ومسؤوليّات متبادلة""، وذلك خلال زيارته المملكة المقررة الجمعة المقبلة، مشيرا إلى أنه سيتمسّك بـ""القيَم الأميركيّة الأساسيّة"".","أعلن الرئيس الأميركي جو بايدن أنّه سيسعى إلى ""تعزيز شراكة استراتيجيّة"" مع السعوديّة ""مبنيّة على مصالح ومسؤوليّات متبادلة""، وذلك خلال زيارته المملكة المقررة الجمعة المقبلة، مشيرا إلى أنه سيتمسّك بـ""القيَم الأميركيّة الأساسيّة"".",1.0,بايدن: أسعى لتعزيز الشراكة الاستراتيجية مع السعودية, بايدن: أسعى لتعزيز الشراكة الاستراتيجية مع السعودية ,0.9807692307692307
أعلن 3 من كبار المشرعين في حزب المحافظين البريطاني أنهم سيترشحون لخلافة رئيس الوزراء المستقيل بوريس جونسون، ليصل بذلك عدد المتنافسين المعلنين في السباق إلى 8 حتى الآن.,أعلن 3 من كبار المشرعين في حزب المحافظين البريطاني أنهم سيترشحون لخلافة رئيس الوزراء المستقيل بوريس جونسون، ليصل بذلك عدد المتنافسين المعلنين في السباق إلى 8 حتى الآن.,1.0,بريطانيا.. من سيخلف رئيس الوزراء جونسون بعد استقالته؟, بريطانيا.. من سيخلف رئيس الوزراء جونسون بعد استقالته؟ ,0.9814814814814815
قال وزير الموارد الطبيعية الكندي في بيان إن كندا ستُعيد إرسال توربينات روسية تم إصلاحها إلى ألمانيا، وهي توربينات لازمة لصيانة خط أنابيب الغاز نورد ستريم1.,قال وزير الموارد الطبيعية الكندي في بيان إن كندا ستُعيد إرسال توربينات روسية تم إصلاحها إلى ألمانيا، وهي توربينات لازمة لصيانة خط أنابيب الغاز نورد ستريم1.,1.0,كندا تعيد توربينات روسية لألمانيا بعد إصلاحها وتوسع العقوبات, كندا تعيد توربينات روسية لألمانيا بعد إصلاحها وتوسع العقوبات ,0.9836065573770492
أعلن مسؤولون انفصاليون موالون لموسكو أن قواتهم، المدعومة من القوات الروسية، تمكنت من السيطرة على مناطق جديدة في إقليم دونباس، شرقي أوكرانيا.,أعلن مسؤولون انفصاليون موالون لموسكو أن قواتهم، المدعومة من القوات الروسية، تمكنت من السيطرة على مناطق جديدة في إقليم دونباس، شرقي أوكرانيا.,1.0,أزمة أوكرانيا.. القوات الروسية تسيطر على مناطق جديدة, أزمة أوكرانيا.. القوات الروسية تسيطر على مناطق جديدة ,0.9811320754716981
أعلن الرئيس التونسي قيس سعيد في خطاب مسجل أن هناك بعض الأخطاء في مسودة الدستور المعروض على الاستفتاء وأنه سيتم إصلاحها.,أعلن الرئيس التونسي قيس سعيد في خطاب مسجل أن هناك بعض الأخطاء في مسودة الدستور المعروض على الاستفتاء وأنه سيتم إصلاحها.,1.0,الرئيس التونسي: هناك أخطاء في مشروع الدستور وسيتم إصلاحها, الرئيس التونسي: هناك أخطاء في مشروع الدستور وسيتم إصلاحها ,0.9827586206896551
أوردت وسائل إعلام سورية رسمية أن الرئيس بشار الأسد قام بزيارة نادرة لمحافظة حلب الجمعة لافتتاح محطة توليد كهرباء كانت تحت سيطرة المسلحين وتعرضت لأضرار جسيمة خلال الحرب.,أوردت وسائل إعلام سورية رسمية أن الرئيس بشار الأسد قام بزيارة نادرة لمحافظة حلب الجمعة لافتتاح محطة توليد كهرباء كانت تحت سيطرة المسلحين وتعرضت لأضرار جسيمة خلال الحرب.,1.0,في خطوة نادرة.. بشار الأسد يزور حلب ويفتتح محطة للكهرباء, في خطوة نادرة.. بشار الأسد يزور حلب ويفتتح محطة للكهرباء ,0.9824561403508771
"تداول نشطاء على مواقع التواصل الاجتماعي مقاطع فيديو للرئيس الأمريكي، جو بايدن، وخطأ وقع فيه خلال قراءة نص خطاب على الهواء.

ويقول بايدن في مقطع الفيديو: &quot;نهاية الاقتباس.. كرر السطر..&quot; وهو ما يظهر على الشاشة التي يقرأ منها عادة أو ما يُعرف باسم القارئ الآلي &quot;الأوتوكيو&quot;.","تداول نشطاء على مواقع التواصل الاجتماعي مقاطع فيديو للرئيس الأمريكي، جو بايدن، وخطأ وقع فيه خلال قراءة نص خطاب على الهواء.

ويقول بايدن في مقطع الفيديو: &quot;نهاية الاقتباس.. كرر السطر..&quot; وهو ما يظهر على الشاشة التي يقرأ منها عادة أو ما يُعرف باسم القارئ الآلي &quot;الأوتوكيو&quot;.",1.0,"مجددًا.. فيديو ""محرج"" لبايدن خلال قراءة نص على الهواء","مجددًا.. فيديو ""محرج"" لبايدن خلال قراءة نص على الهواء",1.0
ذكرت الرئاسة الأوكرانية على موقعها الإلكتروني، يوم السبت، أن الرئيس فولوديمير زيلينسكي أقال سفير بلاده لدى ألمانيا إضافة إلى عدد من السفراء لدى دول أخرى.,ذكرت الرئاسة الأوكرانية على موقعها الإلكتروني، يوم السبت، أن الرئيس فولوديمير زيلينسكي أقال سفير بلاده لدى ألمانيا إضافة إلى عدد من السفراء لدى دول أخرى.,1.0,زيلينسكي يقيل سفراء أوكرانيا في 5 دول, زيلينسكي يقيل سفراء أوكرانيا في 5 دول ,0.9736842105263158
قالت وزارة الخارجية الجزائرية، يوم الجمعة، إن سائقي شاحنات جزائريين تعرضوا لهجوم في مالي المجاورة، من قبل مجموعة مسلحة مكونة من أربعة أفراد على متن دراجات نارية.,قالت وزارة الخارجية الجزائرية، يوم الجمعة، إن سائقي شاحنات جزائريين تعرضوا لهجوم في مالي المجاورة، من قبل مجموعة مسلحة مكونة من أربعة أفراد على متن دراجات نارية.,1.0,إصابة سائقي شاحنات جزائريين في هجوم مسلحين بمالي, إصابة سائقي شاحنات جزائريين في هجوم مسلحين بمالي ,0.9795918367346939
يواصل فيروس كورونا إحداث المفاجآت في أوساط البحث العلمي، حيث يكتشف العلماء يومياً عرضاً جديداً أو سبباً مختلف لدواعي الانتقال والعدوى.,يواصل فيروس كورونا إحداث المفاجآت في أوساط البحث العلمي، حيث يكتشف العلماء يومياً عرضاً جديداً أو سبباً مختلف لدواعي الانتقال والعدوى.,1.0,مفاجآت كورونا.. المتحور الخفي وتكرار الإصابة بعد فترة قصيرة, مفاجآت كورونا.. المتحور الخفي وتكرار الإصابة بعد فترة قصيرة ,0.9833333333333333
