description Old,description New ,similarity,Title New,Title Old,similarity
تداول نشطاء مقطع فيديو يظهر طريقة سلام الرئيس الروسي، فلاديمير بوتين، على نظيره التركي، رجب طيب أردوغان، قبل اجتماعهما في قمة طهران الثلاثية، الأربعاء.,تداول نشطاء مقطع فيديو يظهر طريقة سلام الرئيس الروسي، فلاديمير بوتين، على نظيره التركي، رجب طيب أردوغان، قبل اجتماعهما في قمة طهران الثلاثية، الأربعاء.,1.0,بعدما انتظره قرابة دقيقة.. شاهد تقدم بوتين خطوات للسلام على أردوغان في طهران,بعدما انتظره قرابة دقيقة.. شاهد تقدم بوتين خطوات للسلام على أردوغان في طهران,1.0
أدى ارتفاع درجات الحرارة في أوروبا، خصوصا في جنوبها وغربها، إلى انتشار الحرائق الهائلة في جنوب أوروبا، بينما سجلت بريطانيا أعلى درجة حرارة على الإطلاق أمس الثلاثاء.,أدى ارتفاع درجات الحرارة في أوروبا، خصوصا في جنوبها وغربها، إلى انتشار الحرائق الهائلة في جنوب أوروبا، بينما سجلت بريطانيا أعلى درجة حرارة على الإطلاق أمس الثلاثاء.,1.0,"حرائق في كل مكان.. درجات الحرارة العالية ""تعاقب"" أوروبا"," حرائق في كل مكان.. درجات الحرارة العالية ""تعاقب"" أوروبا ",0.9821428571428571
تحدث الرئيس الروسي، فلاديمير بوتن، يوم الثلاثاء، عن إحراز تقدم في المحادثات حول تصدير الحبوب الأوكرانية عبر البحر الأسود، وشكر نظيره التركي رجب طيب أردوغان.,تحدث الرئيس الروسي، فلاديمير بوتن، يوم الثلاثاء، عن إحراز تقدم في المحادثات حول تصدير الحبوب الأوكرانية عبر البحر الأسود، وشكر نظيره التركي رجب طيب أردوغان.,1.0,بوتن يؤكد تقدم مباحثات تصدير الحبوب.. ويشكر أردوغان, بوتن يؤكد تقدم مباحثات تصدير الحبوب.. ويشكر أردوغان ,0.9807692307692307
وقعت الإمارات وفرنسا، يوم الاثنين، عددا من الاتفاقيات ومذكرات التفاهم تهدف إلى تعزيز العلاقات الثنائية وتنمية آفاقها في مختلف المجالات الحيوية.,وقعت الإمارات وفرنسا، يوم الاثنين، عددا من الاتفاقيات ومذكرات التفاهم تهدف إلى تعزيز العلاقات الثنائية وتنمية آفاقها في مختلف المجالات الحيوية.,1.0,الإمارات وفرنسا توقعان عددا من الاتفاقيات ومذكرات التفاهم, الإمارات وفرنسا توقعان عددا من الاتفاقيات ومذكرات التفاهم ,0.9827586206896551
حذر المدير التنفيذي لوكالة الطاقة الدولية فاتح بيرول من كارثة قد تلحق بعدد من الدول الأوروبية إذا لم تنجح بتوفير بدائل للغاز قبل الشتاء المقبل، مؤكدا أن كافة الجهود المبذولة في الوقت الراهن لم تفض إلى نتائج ملموسة.,حذر المدير التنفيذي لوكالة الطاقة الدولية فاتح بيرول من كارثة قد تلحق بعدد من الدول الأوروبية إذا لم تنجح بتوفير بدائل للغاز قبل الشتاء المقبل، مؤكدا أن كافة الجهود المبذولة في الوقت الراهن لم تفض إلى نتائج ملموسة.,1.0,"أوروبا تتخوف من ""كارثة"" الشتاء.. هل من بدائل للغاز الروسي؟"," خاص أوروبا تتخوف من ""كارثة"" الشتاء.. هل من بدائل للغاز الروسي؟ ",0.9508196721311475
"ما زال وزير المال البريطاني السابق، ريشي سوناك، متصدرا السباق لخلافة بوريس جونسون في ""داونينغ ستريت""، يوم الثلاثاء، مع حصوله على 118 صوتا.","ما زال وزير المال البريطاني السابق، ريشي سوناك، متصدرا السباق لخلافة بوريس جونسون في ""داونينغ ستريت""، يوم الثلاثاء، مع حصوله على 118 صوتا.",1.0,بريطانيا.. سوناك يحافظ على صدارته في سباق خلافة جونسون, بريطانيا.. سوناك يحافظ على صدارته في سباق خلافة جونسون ,0.9818181818181818
"أوقفت التسريبات الصوتية المنسوبة لرئيس ائتلاف دولة القانون في العراق، نوري المالكي، المساعي الرامية إلى تشكيل الحكومة الجديدة، بعد انسحاب التيار الصدري من مشاوراتها، خاصة أن تلك التسريبات أحدثت شرخا داخل قوى ""الإطار التنسيقي"" الذي يقود تلك المباحثات.","أوقفت التسريبات الصوتية المنسوبة لرئيس ائتلاف دولة القانون في العراق، نوري المالكي، المساعي الرامية إلى تشكيل الحكومة الجديدة، بعد انسحاب التيار الصدري من مشاوراتها، خاصة أن تلك التسريبات أحدثت شرخا داخل قوى ""الإطار التنسيقي"" الذي يقود تلك المباحثات.",1.0,"""تسريبات المالكي"" تقلب طاولة مفاوضات تشكيل الحكومة العراقية"," خاص ""تسريبات المالكي"" تقلب طاولة مفاوضات تشكيل الحكومة العراقية ",0.9516129032258065
أقام الآلاف من أبناء قبيلة الهوسا، أحد أطراف النزاع القبلي الدامي المشتعل في منذ أسبوع في جنوب السودان، المتاريس وأغلقوا طرقات وهاجموا منشآت عامة في مدن عدة في البلاد، بحسب ما أفاد شهود.,أقام الآلاف من أبناء قبيلة الهوسا، أحد أطراف النزاع القبلي الدامي المشتعل في منذ أسبوع في جنوب السودان، المتاريس وأغلقوا طرقات وهاجموا منشآت عامة في مدن عدة في البلاد، بحسب ما أفاد شهود.,1.0,آلاف الهوسا يغلقون الطرق بعدة مدن سودانية بعد مواجهات دامية, آلاف الهوسا يغلقون الطرق بعدة مدن سودانية بعد مواجهات دامية ,0.9833333333333333
قال البيت الأبيض، الثلاثاء، إن روسيا تمهد الطريق لضم أراض أوكرانية، وتنصب مسؤولين غير شرعيين ليكونوا وكلاء لها في المناطق التي تسيطر عليها، مع سعيها لفرض سيطرتها الكاملة على أجزاء حققت فيها مكاسبها في الشرق.,قال البيت الأبيض، الثلاثاء، إن روسيا تمهد الطريق لضم أراض أوكرانية، وتنصب مسؤولين غير شرعيين ليكونوا وكلاء لها في المناطق التي تسيطر عليها، مع سعيها لفرض سيطرتها الكاملة على أجزاء حققت فيها مكاسبها في الشرق.,1.0,واشنطن: روسيا تمهد الطريق لضم أراض أوكرانية, واشنطن: روسيا تمهد الطريق لضم أراض أوكرانية ,0.9772727272727273
"قال الرئيس الروسي فلاديمير بوتن، الثلاثاء، إن شركة الطاقة الروسية العملاقة ""غازبروم"" مستعدة للوفاء بالتزاماتها بشأن صادرات الغاز.","قال الرئيس الروسي فلاديمير بوتن، الثلاثاء، إن شركة الطاقة الروسية العملاقة ""غازبروم"" مستعدة للوفاء بالتزاماتها بشأن صادرات الغاز.",1.0,بوتن يتهم أوكرانيا بتعطيل إمدادات الغاز لأوروبا, بوتن يتهم أوكرانيا بتعطيل إمدادات الغاز لأوروبا ,0.9791666666666666
