description Old,description New ,similarity,Title New,Title Old,similarity
تشهد سريلانكا فراغا سياسيا لليوم الثاني على التوالي بعد عدم اتفاق قادة المعارضة على خليفة لزعيمي البلاد المنبوذين تماما، واللذين يحتل متظاهرون مقريهما بسبب الغضب من المشاكل الاقتصادية التي تعاني منها البلاد.,تشهد سريلانكا فراغا سياسيا لليوم الثاني على التوالي بعد عدم اتفاق قادة المعارضة على خليفة لزعيمي البلاد المنبوذين تماما، واللذين يحتل متظاهرون مقريهما بسبب الغضب من المشاكل الاقتصادية التي تعاني منها البلاد.,1.0,رئيس هارب و48 ساعة في الفراغ.. ما الذي ينتظر سريلانكا؟, رئيس هارب و48 ساعة في الفراغ.. ما الذي ينتظر سريلانكا؟ ,0.9818181818181818
"ذكرت تقارير إخبارية أن موقع التدوين المصغر ""تويتر"" استعان بشركة محاماة عملاقة لمتابعة قضية سيرفعها على الملياردير الأميركي، إيلون ماسك، على خلفية إلغائه صفقة شراء الموقع.","ذكرت تقارير إخبارية أن موقع التدوين المصغر ""تويتر"" استعان بشركة محاماة عملاقة لمتابعة قضية سيرفعها على الملياردير الأميركي، إيلون ماسك، على خلفية إلغائه صفقة شراء الموقع.",1.0,"في معركته مع إيلون ماسك.. ""تويتر"" يستعين بجيش لا مثيل له"," في معركته مع إيلون ماسك.. ""تويتر"" يستعين بجيش لا مثيل له ",0.9824561403508771
أعلن وزير الصحة السعودي فهد بن عبدالرحمن الجلاجل، الاثنين، نجاح خطط الحج الصحية لهذا العام 1443هـ، وخلّوه من أي تفشيات أو مؤثرات على الصحة العامة.,أعلن وزير الصحة السعودي فهد بن عبدالرحمن الجلاجل، الاثنين، نجاح خطط الحج الصحية لهذا العام 1443هـ، وخلّوه من أي تفشيات أو مؤثرات على الصحة العامة.,1.0,نجاح خطط الحج الصحية.. وإعلان أعداد مصابي كورونا, نجاح خطط الحج الصحية.. وإعلان أعداد مصابي كورونا ,0.9795918367346939
"ندّد نواب فرنسيّون معارضون، الأحد، بتقارير عن وجود صفقة سرّية بين الرئيس الفرنسي إيمانويل ماكرون عندما كان وزيرًا في حكومة فرنسوا هولاند الاشتراكيّة وشركة ""أوبر"" العملاقة للنقل.","ندّد نواب فرنسيّون معارضون، الأحد، بتقارير عن وجود صفقة سرّية بين الرئيس الفرنسي إيمانويل ماكرون عندما كان وزيرًا في حكومة فرنسوا هولاند الاشتراكيّة وشركة ""أوبر"" العملاقة للنقل.",1.0,"ماكرون و""أوبر"".. ""صفقة سرية"" تثير غضب المعارضة الفرنسية"," ماكرون و""أوبر"".. ""صفقة سرية"" تثير غضب المعارضة الفرنسية ",0.9821428571428571
قال مستشار الأمن القومي الأميركي جيك سوليفان للصحفيين، الإثنين، إن الولايات المتحدة تعتقد أن إيران تستعد لتزويد روسيا بعدة مئات من الطائرات المسيرة، منها طائرات ذات قدرة على حمل أسلحة.,قال مستشار الأمن القومي الأميركي جيك سوليفان للصحفيين، الإثنين، إن الولايات المتحدة تعتقد أن إيران تستعد لتزويد روسيا بعدة مئات من الطائرات المسيرة، منها طائرات ذات قدرة على حمل أسلحة.,1.0,واشنطن: إيران ستزود روسيا بمئات الطائرات المسيرة, واشنطن: إيران ستزود روسيا بمئات الطائرات المسيرة ,0.9795918367346939
ذكرت وكالة تاس الروسية الرسمية للأنباء أن 7 أشخاص على الأقل قتلوا في هجوم شنته القوات المسلحة الأوكرانية، الاثنين، في بلدة نوفا كاخوفكا التي تسيطر عليها روسيا في منطقة خيرسون بجنوب أوكرانيا.,ذكرت وكالة تاس الروسية الرسمية للأنباء أن 7 أشخاص على الأقل قتلوا في هجوم شنته القوات المسلحة الأوكرانية، الاثنين، في بلدة نوفا كاخوفكا التي تسيطر عليها روسيا في منطقة خيرسون بجنوب أوكرانيا.,1.0,قتلى بهجوم أوكراني على خيرسون.. والعشرات تحت الأنقاض, قتلى بهجوم أوكراني على خيرسون.. والعشرات تحت الأنقاض ,0.9811320754716981
"قال الرئيس الأميركي جو بايدن، اليوم الاثنين، إن الولايات المتحدة ""تعج بأسلحة الحرب"" وإنه عاقد العزم على حظر الأسلحة الهجومية التي غالبا ما تستخدم في حوادث إطلاق نار ينتج عنها سقوط عدد كبير من القتلى.","قال الرئيس الأميركي جو بايدن، اليوم الاثنين، إن الولايات المتحدة ""تعج بأسلحة الحرب"" وإنه عاقد العزم على حظر الأسلحة الهجومية التي غالبا ما تستخدم في حوادث إطلاق نار ينتج عنها سقوط عدد كبير من القتلى.",1.0,"بايدن ""مصمّم"" على حظر الأسلحة الهجومية"," بايدن ""مصمّم"" على حظر الأسلحة الهجومية ",0.9743589743589743
قتل عدد من الأشخاص وأصيب آخرون، الاثنين، من جراء قصف روسي على مدينة خاركيف شرقي البلاد، كما قالت كييف، في وقت أعلن جيشها استعادة مدينة في مقاطعة خيرسون، جنوبي البلاد، في إطار هجوم مضاد.,قتل عدد من الأشخاص وأصيب آخرون، الاثنين، من جراء قصف روسي على مدينة خاركيف شرقي البلاد، كما قالت كييف، في وقت أعلن جيشها استعادة مدينة في مقاطعة خيرسون، جنوبي البلاد، في إطار هجوم مضاد.,1.0,حرب أوكرانيا.. قتلى في خاركيف واستعادة مدينة بالجنوب, حرب أوكرانيا.. قتلى في خاركيف واستعادة مدينة بالجنوب ,0.9811320754716981
نشرت السفيرة الأميركية في الجزائر إليزابيث أوبين، مقطع فيديو وهي تتفاوض في أحد أسواق الماشية لشراء أضحية العيد.,نشرت السفيرة الأميركية في الجزائر إليزابيث أوبين، مقطع فيديو وهي تتفاوض في أحد أسواق الماشية لشراء أضحية العيد.,1.0,تفاعل كبير مع فيديو كبش السفيرة الأميركية في الجزائر, تفاعل كبير مع فيديو كبش السفيرة الأميركية في الجزائر ,0.9811320754716981
رفض رئيس الوزراء البريطاني بوريس جونسون، الاثنين، تأييد أي من المرشحين الذين يتنافسون على خلافته، قائلا إنه لا يريد الإضرار بفرصهم.,رفض رئيس الوزراء البريطاني بوريس جونسون، الاثنين، تأييد أي من المرشحين الذين يتنافسون على خلافته، قائلا إنه لا يريد الإضرار بفرصهم.,1.0,جونسون يكشف موقفه من المرشحين لخلافته, جونسون يكشف موقفه من المرشحين لخلافته ,0.9736842105263158
