description Old,description New ,similarity,Title New,Title Old,similarity
"ندد الاتحاد الأوروبي، اليوم الخميس، بالمناورات العسكرية الصينية حول تايوان، فيما وصف مسؤول أميركي رفيع، الأربعاء، تلك المناورات بأنها ""غير مسؤولة""، محذرا من خطر خروج الوضع عن السيطرة.","ندد الاتحاد الأوروبي، اليوم الخميس، بالمناورات العسكرية الصينية حول تايوان، فيما وصف مسؤول أميركي رفيع، الأربعاء، تلك المناورات بأنها ""غير مسؤولة""، محذرا من خطر خروج الوضع عن السيطرة.",1.0,تنديد غربي بالمناورات العسكرية الصينية حول تايوان, تنديد غربي بالمناورات العسكرية الصينية حول تايوان ,0.98
اشتعل الوضع مجددا في ناغورني كاراباخ، بعد إعلان أذربيجان، اليوم الأربعاء، سيطرتها على مرتفعات استراتيجية في الإقليم المتنازع عليه مع أرمينيا، مما يعيد شبح حرب عام 2020.,اشتعل الوضع مجددا في ناغورني كاراباخ، بعد إعلان أذربيجان، اليوم الأربعاء، سيطرتها على مرتفعات استراتيجية في الإقليم المتنازع عليه مع أرمينيا، مما يعيد شبح حرب عام 2020.,1.0,الوضع يشتعل مجددا في ناغورني كاراباخ.. وروسيا تدخل على الخط, الوضع يشتعل مجددا في ناغورني كاراباخ.. وروسيا تدخل على الخط ,0.9833333333333333
وسط استمرار الانسداد السياسي الذي يعيشه العراق، يواصل اتباع التيار الصدري اعتصامهم داخل مجلس النواب العراقي لليوم الخامس على التوالي.,وسط استمرار الانسداد السياسي الذي يعيشه العراق، يواصل اتباع التيار الصدري اعتصامهم داخل مجلس النواب العراقي لليوم الخامس على التوالي.,1.0,وسط انسداد سياسي.. اتباع الصدر يستعدون لحدث مليوني, وسط انسداد سياسي.. اتباع الصدر يستعدون لحدث مليوني ,0.9803921568627451
طالب زعيم التيار الصدري في العراق مقتدى الصدر، اليوم الأربعاء، أنصاره بمواصلة اعتصامهم في مجلس النواب في بغداد، إلى حين تلبية مطالبهم التي تشمل انتخابات مبكرة وتعديلات دستورية غير محددة.,طالب زعيم التيار الصدري في العراق مقتدى الصدر، اليوم الأربعاء، أنصاره بمواصلة اعتصامهم في مجلس النواب في بغداد، إلى حين تلبية مطالبهم التي تشمل انتخابات مبكرة وتعديلات دستورية غير محددة.,1.0,الصدر: لا فائدة من الحوار بعد كلمة الشعب, الصدر: لا فائدة من الحوار بعد كلمة الشعب ,0.975609756097561
اندلع حريق هائل في مستودع خارج موسكو، الأربعاء، ما أسفر عن مقتل شخص واحد وإصابة 13 شخصا آخرين، وفقدان اثنين.,اندلع حريق هائل في مستودع خارج موسكو، الأربعاء، ما أسفر عن مقتل شخص واحد وإصابة 13 شخصا آخرين، وفقدان اثنين.,1.0,بالفيديو.. حريق ضخم يخلف قتيلا وجرحى قرب موسكو, بالفيديو.. حريق ضخم يخلف قتيلا وجرحى قرب موسكو ,0.9787234042553191
وافق مجلس الشيوخ الأميركي، الأربعاء، على انضمام فنلندا والسويد إلى حلف شمال الأطلسي، في أكبر توسع للتحالف المكون من 30 عضوا منذ التسعينيات وذلك في رد على العملية العسكرية الروسية في أوكرانيا.,وافق مجلس الشيوخ الأميركي، الأربعاء، على انضمام فنلندا والسويد إلى حلف شمال الأطلسي، في أكبر توسع للتحالف المكون من 30 عضوا منذ التسعينيات وذلك في رد على العملية العسكرية الروسية في أوكرانيا.,1.0,مجلس الشيوخ الأميركي يؤيد انضمام فنلندا والسويد للناتو, مجلس الشيوخ الأميركي يؤيد انضمام فنلندا والسويد للناتو ,0.9818181818181818
أصابت الحيرة سكان منطقة في شمالي تشيلي بعدما رأوا حفرة عملاقة بشكل غامض، وما يثير الغرابة في القصة هو أن الحفرة تواصل الاتساع.,أصابت الحيرة سكان منطقة في شمالي تشيلي بعدما رأوا حفرة عملاقة بشكل غامض، وما يثير الغرابة في القصة هو أن الحفرة تواصل الاتساع.,1.0,فيديو لحفرة عملاقة تثير الحيرة والقلق في تشيلي.. ما قصتها؟, فيديو لحفرة عملاقة تثير الحيرة والقلق في تشيلي.. ما قصتها؟ ,0.9830508474576272
"تشغل مأساة إنسانية الشارع البريطاني هذه الأيام، بطلها طفل فاقد للوعي، مربوط بأجهزة تبقيه على قيد الحياة، ولكن القصة قد تصل لنهايتها بسبب قرار أوروبي ""قاس"".","تشغل مأساة إنسانية الشارع البريطاني هذه الأيام، بطلها طفل فاقد للوعي، مربوط بأجهزة تبقيه على قيد الحياة، ولكن القصة قد تصل لنهايتها بسبب قرار أوروبي ""قاس"".",1.0,المستشفى تحكم بالموت.. مأساة طفل بريطاني على أجهزة الإنعاش, المستشفى تحكم بالموت.. مأساة طفل بريطاني على أجهزة الإنعاش ,0.9830508474576272
قُتل ثلاثة أشخاص، وأصيب ستة آخرون بجروح في حادث طعن، الأربعاء، استهدف دار حضانة في مقاطعة جيانغشي، جنوب شرق الصين.,قُتل ثلاثة أشخاص، وأصيب ستة آخرون بجروح في حادث طعن، الأربعاء، استهدف دار حضانة في مقاطعة جيانغشي، جنوب شرق الصين.,1.0,قتلى وجرحى في عملية طعن بالصين, قتلى وجرحى في عملية طعن بالصين ,0.967741935483871
"قال وزير الدفاع الروسي سيرغي شويغو إن القوات الروسية نجحت في تدمير 6 راجمات صواريخ أميركية من طراز ""هيمارس"".","قال وزير الدفاع الروسي سيرغي شويغو إن القوات الروسية نجحت في تدمير 6 راجمات صواريخ أميركية من طراز ""هيمارس"".",1.0,"شويغو: قواتنا دمرت 6 راجمات ""هيمارس"" في أوكرانيا"," شويغو: قواتنا دمرت 6 راجمات ""هيمارس"" في أوكرانيا ",0.9795918367346939
