description Old,description New ,similarity,Title New,Title Old,similarity
مزدلفة ثالث المشاعر المقدسة التي يمر بها الحجاج خلال أدائهم مناسك الحج، وتقع بين مشعري منى وعرفات، ويقيمون فيها صلاتي المغرب والعشاء جمعاً وقصراً.,مزدلفة ثالث المشاعر المقدسة التي يمر بها الحجاج خلال أدائهم مناسك الحج، وتقع بين مشعري منى وعرفات، ويقيمون فيها صلاتي المغرب والعشاء جمعاً وقصراً.,1.0,حكاية مزدلفة مبيت ضيوف الرحمن.. وتحذير من وادي محسر, حكاية مزدلفة مبيت ضيوف الرحمن.. وتحذير من وادي محسر ,0.9807692307692307
"أكد وزير الخارجية الروسي سيرغي لافروف، الجمعة، إنه ""لن يجري وراء"" الولايات المتحدة لإجراء محادثات بعدما رفض نظيره أنتوني بلينكن مقابلته خلال اجتماع مجموعة العشرين في إندونيسيا.","أكد وزير الخارجية الروسي سيرغي لافروف، الجمعة، إنه ""لن يجري وراء"" الولايات المتحدة لإجراء محادثات بعدما رفض نظيره أنتوني بلينكن مقابلته خلال اجتماع مجموعة العشرين في إندونيسيا.",1.0,"لافروف: روسيا ""لن تجري"" وراء الولايات المتحدة للتفاوض"," لافروف: روسيا ""لن تجري"" وراء الولايات المتحدة للتفاوض ",0.9814814814814815
قضت محكمة أميركية، الخميس، على ضابط شرطة منيابوليس السابق ديريك تشوفين، الذي أدين العام الماضي بقتل جورج فلويد، بالسجن لمدة 21 عاما، لإدانته في تهم اتحادية منفصلة تتعلق بانتهاك حقوق فلويد المدنية خلال عملية إلقاء القبض عليه، التي أدت إلى وفاته في مايو 2020.,قضت محكمة أميركية، الخميس، على ضابط شرطة منيابوليس السابق ديريك تشوفين، الذي أدين العام الماضي بقتل جورج فلويد، بالسجن لمدة 21 عاما، لإدانته في تهم اتحادية منفصلة تتعلق بانتهاك حقوق فلويد المدنية خلال عملية إلقاء القبض عليه، التي أدت إلى وفاته في مايو 2020.,1.0,حكم جديد على الضابط قاتل جورج فلويد, حكم جديد على الضابط قاتل جورج فلويد ,0.9722222222222222
مع بزوغ شمس يوم التاسع من ذي الحجة يبدأ حجاج بيت الله الحرام التوافد على مسجد نمرة الذي يعد من أهم المعالم الإسلامية في مشعر عرفات وبه يصلي حجاج بيت الله صلاتي الظهر والعصر في يوم عرفة جمعا وقصرا اقتداء بالرسول صلى الله عليه وسلم.,مع بزوغ شمس يوم التاسع من ذي الحجة يبدأ حجاج بيت الله الحرام التوافد على مسجد نمرة الذي يعد من أهم المعالم الإسلامية في مشعر عرفات وبه يصلي حجاج بيت الله صلاتي الظهر والعصر في يوم عرفة جمعا وقصرا اقتداء بالرسول صلى الله عليه وسلم.,1.0,قصة مسجد نمرة.. أهم معلم إسلامي في مشعر عرفات, قصة مسجد نمرة.. أهم معلم إسلامي في مشعر عرفات ,0.9782608695652174
أعلنت البحرية الملكية البريطانية، الخميس، أن إحدى سفنها الحربية صادرت أسلحة إيرانية، بما في ذلك صواريخ أرض جو ومحركات لصواريخ كروز، من مهربين في المياه الدولية جنوبي إيران، في وقت سابق من العام الجاري.,أعلنت البحرية الملكية البريطانية، الخميس، أن إحدى سفنها الحربية صادرت أسلحة إيرانية، بما في ذلك صواريخ أرض جو ومحركات لصواريخ كروز، من مهربين في المياه الدولية جنوبي إيران، في وقت سابق من العام الجاري.,1.0,بريطانيا تعلن مصادرة شحنة صواريخ إيرانية مطلع العام, بريطانيا تعلن مصادرة شحنة صواريخ إيرانية مطلع العام ,0.9807692307692307
قالت الرئاسة الأنغولية، الجمعة، إن الرئيس الأنغولي السابق، جوزيه إدواردودوس سانتوس، الذي حكم البلاد لما يقرب من أربعة عقود، توفي عن 79 عاما، بينما تحدثت إحدى بناته عن احتمال تعرضه لمحاولة قتل.,قالت الرئاسة الأنغولية، الجمعة، إن الرئيس الأنغولي السابق، جوزيه إدواردودوس سانتوس، الذي حكم البلاد لما يقرب من أربعة عقود، توفي عن 79 عاما، بينما تحدثت إحدى بناته عن احتمال تعرضه لمحاولة قتل.,1.0,"وفاة رئيس إفريقي سابق.. وعائلته تشتبه في ""اغتيال"""," وفاة رئيس إفريقي سابق.. وعائلته تشتبه في ""اغتيال"" ",0.98
ذكرت وزارة الدفاع البريطانية، الجمعة، أن روسيا تركز عتادها على الأرجح على خط مواجهة في اتجاه سيفرسك، التي تبعد نحو 8 كيلومترات إلى الغرب من الخط الأمامي الحالي لقواتها.,ذكرت وزارة الدفاع البريطانية، الجمعة، أن روسيا تركز عتادها على الأرجح على خط مواجهة في اتجاه سيفرسك، التي تبعد نحو 8 كيلومترات إلى الغرب من الخط الأمامي الحالي لقواتها.,1.0,بعد لوغانسك.. بريطانيا تكشف الهدف التكتيكي الفوري لروسيا, بعد لوغانسك.. بريطانيا تكشف الهدف التكتيكي الفوري لروسيا ,0.9824561403508771
"نشر مكتب التحقيقات في ولاية جورجيا الأمريكية فيديو يظهر لحظة تدمير المعلم الغامض الذي يحتوي على وصايا منحوتة على ألواح حجرية في جورجيا.
","نشر مكتب التحقيقات في ولاية جورجيا الأمريكية فيديو يظهر لحظة تدمير المعلم الغامض الذي يحتوي على وصايا منحوتة على ألواح حجرية في جورجيا.
",1.0,"كاميرا مراقبة ترصد لحظة تفجير معلم غامض عليه وصايا للناجين من ""نهاية العالم""","كاميرا مراقبة ترصد لحظة تفجير معلم غامض عليه وصايا للناجين من ""نهاية العالم""",1.0
بعد فراره لمدة 28 عاما، تسلمت إيطاليا أخيرا مواطنها روكو مورابيتو، وهو واحد من أخطر رجال المافيا المطلوبين عالميا.,بعد فراره لمدة 28 عاما، تسلمت إيطاليا أخيرا مواطنها روكو مورابيتو، وهو واحد من أخطر رجال المافيا المطلوبين عالميا.,1.0,"بعد فرار 28 عاما.. ""ملك الكوكايين"" في قبضة إيطاليا أخيرا"," بعد فرار 28 عاما.. ""ملك الكوكايين"" في قبضة إيطاليا أخيرا ",0.9824561403508771
أعلن الجيش الصيني، الجمعة، أنه أجرى في الآونة الأخيرة تدريبات استعداد قتالي مشتركة ودوريات وتدريبات قتالية في البحر والمجال الجوي حول تايوان، بالتزامن مع زيارة عضو بارز في مجلس الشيوخ الأميركي إلى تايبه.,أعلن الجيش الصيني، الجمعة، أنه أجرى في الآونة الأخيرة تدريبات استعداد قتالي مشتركة ودوريات وتدريبات قتالية في البحر والمجال الجوي حول تايوان، بالتزامن مع زيارة عضو بارز في مجلس الشيوخ الأميركي إلى تايبه.,1.0,رسالة تحذير صينية لأميركا بشأن تايوان.. بمقاتلات حربية, رسالة تحذير صينية لأميركا بشأن تايوان.. بمقاتلات حربية ,0.9818181818181818
"حذر عالم من ""خطر داهم"" في الفضاء بعد العثور على ثقب ""كبير"" في طبقة الأوزون فوق المناطق الاستوائية التي كانت تتطور منذ الثمانينيات.","حذر عالم من ""خطر داهم"" في الفضاء بعد العثور على ثقب ""كبير"" في طبقة الأوزون فوق المناطق الاستوائية التي كانت تتطور منذ الثمانينيات.",1.0,عالم يحذر من ثقب أوزون جديد.. قد يدمر هذه المناطق, عالم يحذر من ثقب أوزون جديد.. قد يدمر هذه المناطق ,0.98
"رُفعت دعوى قضائية ضدّ منصة تيك توك في كاليفورنيا نتيجة وفاة طفلتين شاركتا في تحدي التعتيم (""بلاك أوت تشالنج"")، الذي يشجّع المستخدم على خنق نفسه حتى الإغماء.","رُفعت دعوى قضائية ضدّ منصة تيك توك في كاليفورنيا نتيجة وفاة طفلتين شاركتا في تحدي التعتيم (""بلاك أوت تشالنج"")، الذي يشجّع المستخدم على خنق نفسه حتى الإغماء.",1.0,"بعد وفاة طفلتين.. تيك توك في ""مأزق كبير"" بأميركا"," بعد وفاة طفلتين.. تيك توك في ""مأزق كبير"" بأميركا ",0.9795918367346939
"أسندت النيابة العامة في الأردن عدة جرائم لثمانية أشخاص على خلفية الحادث ""الكارثي""، الذي وقع في ميناء العقبة، وشهد تسرب غاز الكلورين من صهريج.","أسندت النيابة العامة في الأردن عدة جرائم لثمانية أشخاص على خلفية الحادث ""الكارثي""، الذي وقع في ميناء العقبة، وشهد تسرب غاز الكلورين من صهريج.",1.0,الأردن.. توقيف 8 أشخاص على خلفية حادثة غاز العقبة, الأردن.. توقيف 8 أشخاص على خلفية حادثة غاز العقبة ,0.98
ردا على إعلان أوكرانيا إنشاء أول جيش من الطائرت بدون طيار في العالم، أعلنت روسيا، الخميس، استخدام أحدث أنواع الأسلحة من ترسانتها العسكرية وهو نظام كهرومغناطيسي يعرف بستوبور (Stupor) يشل إشارات الطائرات المسيرة المعادية ويجبرها على السقوط.,ردا على إعلان أوكرانيا إنشاء أول جيش من الطائرت بدون طيار في العالم، أعلنت روسيا، الخميس، استخدام أحدث أنواع الأسلحة من ترسانتها العسكرية وهو نظام كهرومغناطيسي يعرف بستوبور (Stupor) يشل إشارات الطائرات المسيرة المعادية ويجبرها على السقوط.,1.0,"ردا على جيش الدرون بأوكرانيا.. سلاح كهرومغناطيسي روسي ""خطير"""," خاص ردا على جيش الدرون بأوكرانيا.. سلاح كهرومغناطيسي روسي ""خطير"" ",0.9523809523809523
أثار نشر نص مكالمة هاتفية بين الرئيس الفرنسي إيمانويل ماكرون ونظيره الروسي فلاديمير بوتن قبيل اندلاع الحرب بين موسكو وكييف، غضبا روسيا وردود فعل واسعة في غضون الساعات الماضية.,أثار نشر نص مكالمة هاتفية بين الرئيس الفرنسي إيمانويل ماكرون ونظيره الروسي فلاديمير بوتن قبيل اندلاع الحرب بين موسكو وكييف، غضبا روسيا وردود فعل واسعة في غضون الساعات الماضية.,1.0,بعد أزمة ماكرون وبوتن.. كيف تتم محادثات الهاتف بين الرؤساء؟, خاص بعد أزمة ماكرون وبوتن.. كيف تتم محادثات الهاتف بين الرؤساء؟ ,0.9516129032258065
"بات الملياردير الأميركي إيلون ماسك أبا لتسعة أبناء، بعدما كشفت تقارير إعلامية أن الرئيس التنفيذي لشركة ""تسلا"" أنجب، في أواخر عام 2021، توأما مسؤولة تنفيذية كبيرة في شركته للذكاء الاصطناعي ""نيورالينك""، تدعى شيفون زيليس.","بات الملياردير الأميركي إيلون ماسك أبا لتسعة أبناء، بعدما كشفت تقارير إعلامية أن الرئيس التنفيذي لشركة ""تسلا"" أنجب، في أواخر عام 2021، توأما مسؤولة تنفيذية كبيرة في شركته للذكاء الاصطناعي ""نيورالينك""، تدعى شيفون زيليس.",1.0,"""أب لـ 9 أبناء"".. لماذا يفضل إيلون ماسك إنجاب أطفال كثيرين؟"," ""أب لـ 9 أبناء"".. لماذا يفضل إيلون ماسك إنجاب أطفال كثيرين؟ ",0.9833333333333333
قبل بضعة أيام من نشر أول صور ملونة عالية الدقة التقطها تلسكوب جيمس ويب الفضائي، كشفت وكالة الفضاء الأميركية (ناسا) عن صورة تجريبية ملفتة تشهد على عمق الكون.,قبل بضعة أيام من نشر أول صور ملونة عالية الدقة التقطها تلسكوب جيمس ويب الفضائي، كشفت وكالة الفضاء الأميركية (ناسا) عن صورة تجريبية ملفتة تشهد على عمق الكون.,1.0,"التقطها التلسكوب جيمس ويب.. ناسا تنشر ""أعمق صورة للكون"""," التقطها التلسكوب جيمس ويب.. ناسا تنشر ""أعمق صورة للكون"" ",0.9821428571428571
"نشرت شبكة ""إي بي سي نيوز"" الأميركية، ليل الخميس الجمعة، تقريرا استعرضت فيه انخراط جنود سابقين في القتال بحرب أوكرانيا، من خلال ما قالت إنه الدعم اللوجستي.","نشرت شبكة ""إي بي سي نيوز"" الأميركية، ليل الخميس الجمعة، تقريرا استعرضت فيه انخراط جنود سابقين في القتال بحرب أوكرانيا، من خلال ما قالت إنه الدعم اللوجستي.",1.0,"""مرتزقة أميركيون"" في حرب أوكرانيا.. فيديو يرصد ما يحدث"," ""مرتزقة أميركيون"" في حرب أوكرانيا.. فيديو يرصد ما يحدث ",0.9818181818181818
صدمة كبيرة تعرض لها الشعب الياباني، بعد العثور على مبتكر واحدة من أشهر المسلسلات الكرتونية، متوفيا بطريقة غامضة.,صدمة كبيرة تعرض لها الشعب الياباني، بعد العثور على مبتكر واحدة من أشهر المسلسلات الكرتونية، متوفيا بطريقة غامضة.,1.0,"مقتل ""عراب المانغا"" بشكل غامض.. وصدمة في اليابان"," مقتل ""عراب المانغا"" بشكل غامض.. وصدمة في اليابان ",0.9795918367346939
"أظهر مدفع ""مستا-إس"" الروسي قدرات فائقة خلال الحرب في أوكرانيا، إذ وصفته تقارير أجنبية بـ""السلاح الفعال"" خلال القتال.","أظهر مدفع ""مستا-إس"" الروسي قدرات فائقة خلال الحرب في أوكرانيا، إذ وصفته تقارير أجنبية بـ""السلاح الفعال"" خلال القتال.",1.0,كابوس أوكرانيا.. مدفع روسي يستخدم الأقمار الاصطناعية, خاص كابوس أوكرانيا.. مدفع روسي يستخدم الأقمار الاصطناعية ,0.9454545454545454
