description Old,description New ,similarity,Title New,Title Old,similarity
أعلنت تركيا اتفاقا مع أوكرانيا وروسيا والأمم المتحدة يستهدف استئناف صادرات الحبوب الأوكرانية التي أوقفتها روسيا، مما يزيد احتمالات إنهاء الأزمة التي تعرّض الملايين لخطر المجاعة.,أعلنت تركيا اتفاقا مع أوكرانيا وروسيا والأمم المتحدة يستهدف استئناف صادرات الحبوب الأوكرانية التي أوقفتها روسيا، مما يزيد احتمالات إنهاء الأزمة التي تعرّض الملايين لخطر المجاعة.,1.0,تركيا تعلن التوصل لاتفاق حول أزمة الحبوب الأوكرانية, تركيا تعلن التوصل لاتفاق حول أزمة الحبوب الأوكرانية ,0.9807692307692307
قال الرئيس الأميركي جو بايدن الذي بدأ الأربعاء زيارة إلى الشرق الأوسط إنه سيستخدم القوة كملاذ أخير لمنع إيران من امتلاك سلاح نووي.,قال الرئيس الأميركي جو بايدن الذي بدأ الأربعاء زيارة إلى الشرق الأوسط إنه سيستخدم القوة كملاذ أخير لمنع إيران من امتلاك سلاح نووي.,1.0,"بايدن: اللجوء للقوة ""ملاذ أخير"" لمنع إيران من السلاح النووي"," بايدن: اللجوء للقوة ""ملاذ أخير"" لمنع إيران من السلاح النووي ",0.9833333333333333
قال شهود عيان إن قوة مسلحة انتشرت في محيط المؤسسة الوطنية الليبية للنفط في طرابلس في وقت متأخر يوم الأربعاء بعد أن رفض رئيسها مصطفى صنع الله قرار الحكومة عزله من منصبه.,قال شهود عيان إن قوة مسلحة انتشرت في محيط المؤسسة الوطنية الليبية للنفط في طرابلس في وقت متأخر يوم الأربعاء بعد أن رفض رئيسها مصطفى صنع الله قرار الحكومة عزله من منصبه.,1.0,قوة مسلحة تنتشر في محيط مؤسسة النفط الليبية, قوة مسلحة تنتشر في محيط مؤسسة النفط الليبية ,0.9772727272727273
أعلنت السلطات التنزانية أنها أرسلت فريقا من الأطباء وخبراء الصحة إلى جنوب شرق البلاد للتحقيق في مرض غامض أودى بحياة ثلاثة أشخاص.,أعلنت السلطات التنزانية أنها أرسلت فريقا من الأطباء وخبراء الصحة إلى جنوب شرق البلاد للتحقيق في مرض غامض أودى بحياة ثلاثة أشخاص.,1.0,مرض غامض يجتاح دولة إفريقية ويتسبب بوفيات, مرض غامض يجتاح دولة إفريقية ويتسبب بوفيات ,0.9761904761904762
"أكدت مجموعة ""غازبروم"" الروسية العملاقة، الأربعاء، أنه لا يمكنها ضمان حسن سير خط أنابيب الغاز ""نورد ستريم"" الذي يربط روسيا بأوروبا، قائلةً إنها غير قادرة على تأكيد أنها ستستعيد توربينًا ألمانيًا يجري إصلاحه في كندا.","أكدت مجموعة ""غازبروم"" الروسية العملاقة، الأربعاء، أنه لا يمكنها ضمان حسن سير خط أنابيب الغاز ""نورد ستريم"" الذي يربط روسيا بأوروبا، قائلةً إنها غير قادرة على تأكيد أنها ستستعيد توربينًا ألمانيًا يجري إصلاحه في كندا.",1.0,"""الغاز غير مضمون"".. ""غازبروم"" الروسية تثير قلق الأوروبيين"," ""الغاز غير مضمون"".. ""غازبروم"" الروسية تثير قلق الأوروبيين ",0.9827586206896551
فاز وزير المالية السابق في بريطانيا، ريشي سوناك، بأكبر دعم من نواب حزب المحافظين، يوم الأربعاء، في أول تصويت لاختيار من سيخلف بوريس جونسون زعيما للحزب ورئيسا لوزراء بريطانيا، في حين تم استبعاد مرشحين اثنين.,فاز وزير المالية السابق في بريطانيا، ريشي سوناك، بأكبر دعم من نواب حزب المحافظين، يوم الأربعاء، في أول تصويت لاختيار من سيخلف بوريس جونسون زعيما للحزب ورئيسا لوزراء بريطانيا، في حين تم استبعاد مرشحين اثنين.,1.0,سوناك يحرز خطوة صوب تولي رئاسة الحكومة البريطانية, سوناك يحرز خطوة صوب تولي رئاسة الحكومة البريطانية ,0.98
قال مسؤولون أوكرانيون إن القوات الأوكرانية قصفت نقطتي تفتيش عسكريتين ومنصة إنزال يوم الخميس، في ثاني هجوم هذا الأسبوع على منطقة تسيطر عليها روسيا في جنوب أوكرانيا.,قال مسؤولون أوكرانيون إن القوات الأوكرانية قصفت نقطتي تفتيش عسكريتين ومنصة إنزال يوم الخميس، في ثاني هجوم هذا الأسبوع على منطقة تسيطر عليها روسيا في جنوب أوكرانيا.,1.0,معركة الجنوب.. أوكرانيا تباغت الجيش الروسي بهجوم خاطف, معركة الجنوب.. أوكرانيا تباغت الجيش الروسي بهجوم خاطف ,0.9814814814814815
قال جون بولتون، سفير الولايات المتحدة السابق لدى الأمم المتحدة والمستشار السابق للأمن القومي بالبيت الأبيض، إنه ساعد في التخطيط لمحاولات انقلاب في دول أخرى.,قال جون بولتون، سفير الولايات المتحدة السابق لدى الأمم المتحدة والمستشار السابق للأمن القومي بالبيت الأبيض، إنه ساعد في التخطيط لمحاولات انقلاب في دول أخرى.,1.0,أميركا.. جون بولتون يقر بالتخطيط لمحاولات انقلاب بدول أخرى, أميركا.. جون بولتون يقر بالتخطيط لمحاولات انقلاب بدول أخرى ,0.9830508474576272
كشفت وسائل إعلام روسية عن توصل روسيا والاتحاد الأوروبي إلى اتفاق بشأن عبور البضائع إلى جيب كالينينغراد الروسي المطل على بحر البلطيق.,كشفت وسائل إعلام روسية عن توصل روسيا والاتحاد الأوروبي إلى اتفاق بشأن عبور البضائع إلى جيب كالينينغراد الروسي المطل على بحر البلطيق.,1.0,روسيا والاتحاد الأوروبي يتوصلان إلى حل حول كالينينغراد, روسيا والاتحاد الأوروبي يتوصلان إلى حل حول كالينينغراد ,0.9818181818181818
"ذكرت وكالة ""رويترز"" نقلا عن مصادر وصفتها بالمطلعة، يوم الأربعاء، أن سلاح الجو الأميركي اختبر بنجاح هذا الأسبوع صاروخا أسرع من الصوت تصنعه شركة ""لوكهيد مارتن"".","ذكرت وكالة ""رويترز"" نقلا عن مصادر وصفتها بالمطلعة، يوم الأربعاء، أن سلاح الجو الأميركي اختبر بنجاح هذا الأسبوع صاروخا أسرع من الصوت تصنعه شركة ""لوكهيد مارتن"".",1.0,"بعد محاولتين فاشلتين.. أميركا تنجح في اختبار صاروخ ""مهم"""," بعد محاولتين فاشلتين.. أميركا تنجح في اختبار صاروخ ""مهم"" ",0.9824561403508771
"حذر المدير العام لمنظمة الصحة العالمية تيدروس أدهانوم غيبرييسوس، اليوم الثلاثاء، من أن وباء كورونا ""لم يقترب حتى من نهايته"".","حذر المدير العام لمنظمة الصحة العالمية تيدروس أدهانوم غيبرييسوس، اليوم الثلاثاء، من أن وباء كورونا ""لم يقترب حتى من نهايته"".",1.0,"منظمة الصحة العالمية: وباء كورونا ""لم يقترب من نهايته"""," منظمة الصحة العالمية: وباء كورونا ""لم يقترب من نهايته"" ",0.9818181818181818
