description Old,description New ,similarity,Title New,Title Old,similarity
"أفاد مراسل ""سكاي نيوز عربية""، اليوم السبت، بدخول حشود من المتظاهرين البوابة الرئيسية للمنطقة الخضراء شديدة التحصين وسط العاصمة العراقية بغداد.","أفاد مراسل ""سكاي نيوز عربية""، اليوم السبت، بدخول حشود من المتظاهرين البوابة الرئيسية للمنطقة الخضراء شديدة التحصين وسط العاصمة العراقية بغداد.",1.0,فيديو.. لحظة اقتحام البوابة الرئيسية للمنطقة الخضراء ببغداد, فيديو.. لحظة اقتحام البوابة الرئيسية للمنطقة الخضراء ببغداد ,0.9833333333333333
حملت وزارة الدفاع الروسية، اليوم السبت واشنطن وكييف مسؤولية مقتل وإصابة 193 أسيرا من أسرى الحرب الأوكرانيين، في إشارة للضربة الصاروخية التي استهدفت مركز الاحتجاز في يلينوفكا.,حملت وزارة الدفاع الروسية، اليوم السبت واشنطن وكييف مسؤولية مقتل وإصابة 193 أسيرا من أسرى الحرب الأوكرانيين، في إشارة للضربة الصاروخية التي استهدفت مركز الاحتجاز في يلينوفكا.,1.0,"الدفاع الروسية تحمل واشنطن وكييف مسؤولية ""مذبحة يلينوفكا"""," الدفاع الروسية تحمل واشنطن وكييف مسؤولية ""مذبحة يلينوفكا"" ",0.9827586206896551
"بيع هيكل عظمي كامل لغورغوصور، وهو نوع من الديناصورات ينتمي إلى عائلة ""تي-ريكس"" وعاش قبل أكثر من 77 مليون سنة، بنحو 6.1 ملايين دولار ضمن مزاد تولت تنظيمه دار سوذبيز في نيويورك.","بيع هيكل عظمي كامل لغورغوصور، وهو نوع من الديناصورات ينتمي إلى عائلة ""تي-ريكس"" وعاش قبل أكثر من 77 مليون سنة، بنحو 6.1 ملايين دولار ضمن مزاد تولت تنظيمه دار سوذبيز في نيويورك.",1.0,بيع هيكل ديناصور عاش قبل 77 مليون عام برقم خيالي, بيع هيكل ديناصور عاش قبل 77 مليون عام برقم خيالي ,0.9795918367346939
تشهد الحدود الصومالية الإثيوبية، توترا شديدا مع إعلان المسؤولين الإثيوبيين في إقليم أوغادين عن تأسيس منطقة عازلة داخل الصومال، لتحجيم نشاط حركة الشباب الإرهابية؛ وهو ما اعتبره صوماليون يشكل خرقا لسيادة البلاد.,تشهد الحدود الصومالية الإثيوبية، توترا شديدا مع إعلان المسؤولين الإثيوبيين في إقليم أوغادين عن تأسيس منطقة عازلة داخل الصومال، لتحجيم نشاط حركة الشباب الإرهابية؛ وهو ما اعتبره صوماليون يشكل خرقا لسيادة البلاد.,1.0,هجوم أوغادين.. نيران تهب على إثيوبيا من داخل الصومال, هجوم أوغادين.. نيران تهب على إثيوبيا من داخل الصومال ,0.9811320754716981
متابعة مستمرة,متابعة مستمرة,1.0,أنصار التيار الصدري يعلنون الاعتصام المفتوح داخل البرلمان العراقي، ورئيس البرلمان يعلق عقد جلسات المجلس حتى إشعار آخر - BBC Arabic,أنصار التيار الصدري يعلنون الاعتصام المفتوح داخل البرلمان العراقي، ورئيس البرلمان يعلق عقد جلسات المجلس حتى إشعار آخر,0.9473684210526315
خلّف العثور على جثة طبيبة حالة من الصدمة في النمسا، خاصة أنها كانت تلقت تهديدات بالقتل إثر دفاعها عن تلقي اللقاح المضاد لفيروس كورونا، وعجزها عن توفير  الأمن لنفسها.,خلّف العثور على جثة طبيبة حالة من الصدمة في النمسا، خاصة أنها كانت تلقت تهديدات بالقتل إثر دفاعها عن تلقي اللقاح المضاد لفيروس كورونا، وعجزها عن توفير الأمن لنفسها.,0.9969604863221885,صدمة في دولة أوروبية.. مقتل طبيبة دافعت عن لقاحات كورونا, صدمة في دولة أوروبية.. مقتل طبيبة دافعت عن لقاحات كورونا ,0.9824561403508771
متابعة مستمرة,متابعة مستمرة,1.0,الولايات المتحدة تجري أول اتصال مع روسيا منذ بدء الحرب في أوكرانيا، وتحول جديد في موقف جماعة الإخوان في مصر - BBC Arabic,الولايات المتحدة تجري أول اتصال مع روسيا منذ بدء الحرب في أوكرانيا، وتحول جديد في موقف جماعة الإخوان في مصر,0.9427312775330396
"أفادت صحيفة ""الباييس"" الإسبانية، الجمعة، بأن مدعيا عاما طالب بمعاقبة النجمة الكولومبية شاكيرا بالسجن 8 سنوات، وبدفع غرامة تتجاوز قيمتها 23 مليون يورو (23.51 مليون دولار)، في قضية احتيال ضريبي.","أفادت صحيفة ""الباييس"" الإسبانية، الجمعة، بأن مدعيا عاما طالب بمعاقبة النجمة الكولومبية شاكيرا بالسجن 8 سنوات، وبدفع غرامة تتجاوز قيمتها 23 مليون يورو (23.51 مليون دولار)، في قضية احتيال ضريبي.",1.0,"الأزمات تلاحق شاكير.. غرامة ""مليونية"" وعقوبة بالسجن"," الأزمات تلاحق شاكير.. غرامة ""مليونية"" وعقوبة بالسجن ",0.9807692307692307
قال علماء إن درجات الحرارة الزائدة في جميع أنحاء أوروبا في يوليو الجاري ستعقبها موجة حر طويلة الأمد في مياه البحر المتوسط، مما يمكن أن يدمر النظم البيئية ويقتل أعدادا من الكائنات والأنواع البحرية في الأسابيع المقبلة.,قال علماء إن درجات الحرارة الزائدة في جميع أنحاء أوروبا في يوليو الجاري ستعقبها موجة حر طويلة الأمد في مياه البحر المتوسط، مما يمكن أن يدمر النظم البيئية ويقتل أعدادا من الكائنات والأنواع البحرية في الأسابيع المقبلة.,1.0,الموت في أغسطس.. موجة حر غير مسبوقة في مياه البحر المتوسط, الموت في أغسطس.. موجة حر غير مسبوقة في مياه البحر المتوسط ,0.9827586206896551
دعا الرئيس‭‭ ‬‬البرازيلي السابق لويس إيناسيو لولا دا سيلفا مؤيديه إلى الخروج إلى الشوارع لمساعدته في الفوز بالانتخابات التي ستقام في أكتوبر المقبل في البرازيل وحرمان الرئيس الحالي جايير بولسونارو المنتمي لليمين المتطرف من الفوز بولاية ثانية.,دعا الرئيس‭‭ ‬‬البرازيلي السابق لويس إيناسيو لولا دا سيلفا مؤيديه إلى الخروج إلى الشوارع لمساعدته في الفوز بالانتخابات التي ستقام في أكتوبر المقبل في البرازيل وحرمان الرئيس الحالي جايير بولسونارو المنتمي لليمين المتطرف من الفوز بولاية ثانية.,1.0,لولا يدعو أنصاره للخروج للشوارع لمساعدته بالفوز بالانتخابات, لولا يدعو أنصاره للخروج للشوارع لمساعدته بالفوز بالانتخابات ,0.9833333333333333
