description Old,description New ,similarity,Title New,Title Old,similarity
"أفادت تقارير إعلامية، اليوم الخميس، أن الشركة المشغلة لخط أنابيب ""نورد ستريم 1"" أعلنت عن أول تدفق للغاز الروسي إلى ألمانيا بعد الانتهاء من أعمال الصيانة.","أفادت تقارير إعلامية، اليوم الخميس، أن الشركة المشغلة لخط أنابيب ""نورد ستريم 1"" أعلنت عن أول تدفق للغاز الروسي إلى ألمانيا بعد الانتهاء من أعمال الصيانة.",1.0,إعادة تشغيل أنبوب غاز نورد ستريم 1 بين روسيا وألمانيا, إعادة تشغيل أنبوب غاز نورد ستريم 1 بين روسيا وألمانيا ,0.9814814814814815
تداول نشطاء مقطع فيديو يظهر طريقة سلام الرئيس الروسي، فلاديمير بوتين، على نظيره التركي، رجب طيب أردوغان، قبل اجتماعهما في قمة طهران الثلاثية، الأربعاء.,تداول نشطاء مقطع فيديو يظهر طريقة سلام الرئيس الروسي، فلاديمير بوتين، على نظيره التركي، رجب طيب أردوغان، قبل اجتماعهما في قمة طهران الثلاثية، الأربعاء.,1.0,بعدما انتظره قرابة دقيقة.. شاهد تقدم بوتين خطوات للسلام على أردوغان في طهران,بعدما انتظره قرابة دقيقة.. شاهد تقدم بوتين خطوات للسلام على أردوغان في طهران,1.0
"نفت وزارة الخارجية التركية مسؤولية أنقرة عن قصف أودى بحياة 8 عراقيين في منطقة سياحية بمحافظة دهوك في إقليم كردستان شمالي البلاد الأربعاء، قائلة إن الهجوم ""إرهابي"".","نفت وزارة الخارجية التركية مسؤولية أنقرة عن قصف أودى بحياة 8 عراقيين في منطقة سياحية بمحافظة دهوك في إقليم كردستان شمالي البلاد الأربعاء، قائلة إن الهجوم ""إرهابي"".",1.0,تركيا تنفي مسؤوليتها عن هجوم دهوك.. وبغداد تتخذ أول إجراء, تركيا تنفي مسؤوليتها عن هجوم دهوك.. وبغداد تتخذ أول إجراء ,0.9827586206896551
"مع اقتراب دخول الهجوم الروسي على أوكرانيا شهره السادس، أعلنت موسكو عبر وزير الخارجية سيرغي لافروف، الأربعاء، أن الأهداف الجغرافية للعمليات العسكرية ""تغيرت""، ولم تعد مقتصرة على منطقة دونباس في الشرق الأوكراني.","مع اقتراب دخول الهجوم الروسي على أوكرانيا شهره السادس، أعلنت موسكو عبر وزير الخارجية سيرغي لافروف، الأربعاء، أن الأهداف الجغرافية للعمليات العسكرية ""تغيرت""، ولم تعد مقتصرة على منطقة دونباس في الشرق الأوكراني.",1.0,"من روسيا.. تصريحات جديدة ترسم ملامح ""المرحلة الثالثة للحرب"""," خاص من روسيا.. تصريحات جديدة ترسم ملامح ""المرحلة الثالثة للحرب"" ",0.9516129032258065
عمل رجال الإطفاء خلال الليل على إخماد حرائق الغابات وسارع المهندسون اليوم الأربعاء لإصلاح قضبان القطارات التي تأثرت بسبب الحرارة فيما استيقظت بريطانيا على تداعيات اليوم الأكثر حرا في تاريخها.,عمل رجال الإطفاء خلال الليل على إخماد حرائق الغابات وسارع المهندسون اليوم الأربعاء لإصلاح قضبان القطارات التي تأثرت بسبب الحرارة فيما استيقظت بريطانيا على تداعيات اليوم الأكثر حرا في تاريخها.,1.0,اليوم الأكثر سخونة في تاريخها.. بريطانيا تحصي خسائرها, اليوم الأكثر سخونة في تاريخها.. بريطانيا تحصي خسائرها ,0.9814814814814815
"قال نائب رئيس الوزراء الروسي ألكسندر نوفاك، الأربعاء، إن موسكو لن تورد النفط إلى السوق العالمية إذا فُرض سقف للأسعار أقل من تكلفة الإنتاج، حسبما أفادت وكالة أنباء ""إنترفاكس"" الروسية.","قال نائب رئيس الوزراء الروسي ألكسندر نوفاك، الأربعاء، إن موسكو لن تورد النفط إلى السوق العالمية إذا فُرض سقف للأسعار أقل من تكلفة الإنتاج، حسبما أفادت وكالة أنباء ""إنترفاكس"" الروسية.",1.0,"روسيا ترفض اقتراح ""سقف أسعار النفط"""," روسيا ترفض اقتراح ""سقف أسعار النفط"" ",0.9722222222222222
غادر الرئيس الإماراتي الشيخ محمد بن زايد آل نهيان، يوم الثلاثاء، العاصمة الفرنسية باريس بعد زيارة دولة إلى فرنسا استمرت يومين.,غادر الرئيس الإماراتي الشيخ محمد بن زايد آل نهيان، يوم الثلاثاء، العاصمة الفرنسية باريس بعد زيارة دولة إلى فرنسا استمرت يومين.,1.0,بيان إماراتي – فرنسي مشترك بمناسبة زيارة محمد بن زايد لباريس, بيان إماراتي – فرنسي مشترك بمناسبة زيارة محمد بن زايد لباريس ,0.9836065573770492
"تمكن موقع التدوين المصغر ""تويتر"" من كسب الجولة الأولى من النزاع القضائي مع الملياردير الأميركي، إيلون ماسك، على خلفية إعلان الأخير إلغاء صفقة شراء الموقع، التي وصلت إلى 44 مليار دولار.","تمكن موقع التدوين المصغر ""تويتر"" من كسب الجولة الأولى من النزاع القضائي مع الملياردير الأميركي، إيلون ماسك، على خلفية إعلان الأخير إلغاء صفقة شراء الموقع، التي وصلت إلى 44 مليار دولار.",1.0,"""تويتر"" يكسب الجولة الأولى ضد ماسك"," ""تويتر"" يكسب الجولة الأولى ضد ماسك ",0.9714285714285714
اعتبر مدير وكالة الاستخبارات المركزية الأميركية (سي آي إيه) وليام بيرنز، الأربعاء، أن الصين غيرت استراتيجيتها بشأن هجوم محتمل على تايوان، تحذر منه الولايات المتحدة بشدة.,اعتبر مدير وكالة الاستخبارات المركزية الأميركية (سي آي إيه) وليام بيرنز، الأربعاء، أن الصين غيرت استراتيجيتها بشأن هجوم محتمل على تايوان، تحذر منه الولايات المتحدة بشدة.,1.0,"سي آي إيه: الصين غيرت استراتيجيتها بشأن ""الهجوم على تايوان"""," سي آي إيه: الصين غيرت استراتيجيتها بشأن ""الهجوم على تايوان"" ",0.9833333333333333
"صادق البرلمان الأوكراني على قرارات الرئيس فولوديمير زيلينسكي، الخاصة بالإقالات والتي وصفت بحملة التطهير داخل أجهزة الدولة، يأتي هذا فيما تزايدت حلقات العداء السياسي بين الرئيس الأوكراني والمعارضة، إذ قال خبراء لصحيفة ""بوليتكو"" إن تلك القرارات محاولة لتوطيد سلطته.","صادق البرلمان الأوكراني على قرارات الرئيس فولوديمير زيلينسكي، الخاصة بالإقالات والتي وصفت بحملة التطهير داخل أجهزة الدولة، يأتي هذا فيما تزايدت حلقات العداء السياسي بين الرئيس الأوكراني والمعارضة، إذ قال خبراء لصحيفة ""بوليتكو"" إن تلك القرارات محاولة لتوطيد سلطته.",1.0,"""تطهير أم قبضة حديدية"".. قضايا التجسس تفاقم معاناة أوكرانيا"," خاص ""تطهير أم قبضة حديدية"".. قضايا التجسس تفاقم معاناة أوكرانيا ",0.9516129032258065
"""تقدم ميداني بالتوازي مع خطوات فعلية للضم""؛ هذا ما نوهت إليه الولايات المتحدة الأميركية، في آخر تعليق لها على الأحداث داخل أوكرانيا.","""تقدم ميداني بالتوازي مع خطوات فعلية للضم""؛ هذا ما نوهت إليه الولايات المتحدة الأميركية، في آخر تعليق لها على الأحداث داخل أوكرانيا.",1.0,واشنطن تحذر موسكو من الخطوة.. بوتن وعملية الدمج في أوكرانيا, خاص واشنطن تحذر موسكو من الخطوة.. بوتن وعملية الدمج في أوكرانيا ,0.9516129032258065
استغل رئيس الوزراء البريطاني بوريس جونسون، اليوم الأربعاء، آخر جلسه له في البرلمان، لتقديم بعض النصائح لخلفه المنتظر، ثم ودّع النواب بعبارة إسبانية طريفة.,استغل رئيس الوزراء البريطاني بوريس جونسون، اليوم الأربعاء، آخر جلسه له في البرلمان، لتقديم بعض النصائح لخلفه المنتظر، ثم ودّع النواب بعبارة إسبانية طريفة.,1.0,"جونسون يودع البرلمان بـ 4 نصائح لخلفه و""هاستا لافيستا بيبي"""," جونسون يودع البرلمان بـ 4 نصائح لخلفه و""هاستا لافيستا بيبي"" ",0.9833333333333333
أعلنت الاستخبارات المركزية الأميركية (سي آي إيه)، الأربعاء، تقديراتها لأعداد القتلى والمصابين بين الجنود الروس، في الهجوم الذي تشنه موسكو على أوكرانيا منذ 24 فبراير الماضي.,أعلنت الاستخبارات المركزية الأميركية (سي آي إيه)، الأربعاء، تقديراتها لأعداد القتلى والمصابين بين الجنود الروس، في الهجوم الذي تشنه موسكو على أوكرانيا منذ 24 فبراير الماضي.,1.0,واشنطن تكشف تقديراتها لخسائر روسيا البشرية في الحرب, واشنطن تكشف تقديراتها لخسائر روسيا البشرية في الحرب ,0.9807692307692307
"أعلنت سوريا، الأربعاء، قطع العلاقات الدبلوماسية مع أوكرانيا، عملا بمبدأ المعاملة بالمثل، وفق ما أوردت وكالة الأنباء الرسمية السورية ""سانا"".","أعلنت سوريا، الأربعاء، قطع العلاقات الدبلوماسية مع أوكرانيا، عملا بمبدأ المعاملة بالمثل، وفق ما أوردت وكالة الأنباء الرسمية السورية ""سانا"".",1.0,سوريا تقطع علاقاتها الدبلوماسية مع أوكرانيا, سوريا تقطع علاقاتها الدبلوماسية مع أوكرانيا ,0.9772727272727273
خفّض الجيش الأميركي بشكل كبير توقعاته بشأن أعداد الشبان الذين سيجري تجنيدهم خلال العامين المقبلين، في وقت يواجه الجيش، وفقا لكبار جنرالاته تحديات غير مسبوقة على هذا الصعيد.,خفّض الجيش الأميركي بشكل كبير توقعاته بشأن أعداد الشبان الذين سيجري تجنيدهم خلال العامين المقبلين، في وقت يواجه الجيش، وفقا لكبار جنرالاته تحديات غير مسبوقة على هذا الصعيد.,1.0,"لهذا السبب.. الجيش الأميركي يواجه مشكلة متفاقمة في ""التجنيد"""," لهذا السبب.. الجيش الأميركي يواجه مشكلة متفاقمة في ""التجنيد"" ",0.9836065573770492
"تستمر جهود تونس في السيطرة على حرائق اندلعت في سفح جبل برج السدرية جنوب شرقي البلاد، الثلاثاء، حسبما أفادت مصادر ""سكاي نيوز عربية"" التي أشارت إلى امتدادها إلى قمم عدة مع شدة الرياح.","تستمر جهود تونس في السيطرة على حرائق اندلعت في سفح جبل برج السدرية جنوب شرقي البلاد، الثلاثاء، حسبما أفادت مصادر ""سكاي نيوز عربية"" التي أشارت إلى امتدادها إلى قمم عدة مع شدة الرياح.",1.0,تونس تسعى للسيطرة على حرائق برج السدرية.. والجزائر تساعد, تونس تسعى للسيطرة على حرائق برج السدرية.. والجزائر تساعد ,0.9824561403508771
"كشفت وثيقة أن المفوضية الأوروبية اقترحت على الدول الأعضاء، الإفراج عن ""بعض أموال"" المصارف الروسية المجمدة، بموجب عقوبات الاتحاد الأوروبي، بهدف دعم تجارة المنتجات الزراعية والغذائية، بما في ذلك القمح والأسمدة، وفق ما ذكرت وكالة فرانس برس.","كشفت وثيقة أن المفوضية الأوروبية اقترحت على الدول الأعضاء، الإفراج عن ""بعض أموال"" المصارف الروسية المجمدة، بموجب عقوبات الاتحاد الأوروبي، بهدف دعم تجارة المنتجات الزراعية والغذائية، بما في ذلك القمح والأسمدة، وفق ما ذكرت وكالة فرانس برس.",1.0,الاتحاد الأوروبي يتجه لتخفيف العقوبات على روسيا, الاتحاد الأوروبي يتجه لتخفيف العقوبات على روسيا ,0.9791666666666666
قال المتحدث باسم الكرملين، ديمتري بيسكوف، الأربعاء، إن الرئيس فلاديمير بوتن يخطط لعدة جولات خارجية خلال الخريف المقبل، مؤكدا أن الاستعدادات من أجلها تجري على قدم وساق.,قال المتحدث باسم الكرملين، ديمتري بيسكوف، الأربعاء، إن الرئيس فلاديمير بوتن يخطط لعدة جولات خارجية خلال الخريف المقبل، مؤكدا أن الاستعدادات من أجلها تجري على قدم وساق.,1.0,بعد قمة طهران.. بوتن يخطط لجولات خارجية أخرى, بعد قمة طهران.. بوتن يخطط لجولات خارجية أخرى ,0.9777777777777777
قدم مسؤولين في حكومة الولايات المتحدة، مشروع قانون مراقبة الأسلحة النووية الإيرانية وقدرات إيران الصاروخية.,قدم مسؤولين في حكومة الولايات المتحدة، مشروع قانون مراقبة الأسلحة النووية الإيرانية وقدرات إيران الصاروخية.,1.0,مشروع قانون بالكونغرس لمراقبة قدرة إيران على التسلح النووي, مشروع قانون بالكونغرس لمراقبة قدرة إيران على التسلح النووي ,0.9830508474576272
