description Old,description New ,similarity,Title New,Title Old,similarity
وصل جثمان رئيس وزراء اليابان السابق، شينزو آبي، إلى طوكيو، يوم السبت، بعد تعرضه للاغتيال في مدينة نارا غربي اليابان، خلال تجمع انتخابي.,وصل جثمان رئيس وزراء اليابان السابق، شينزو آبي، إلى طوكيو، يوم السبت، بعد تعرضه للاغتيال في مدينة نارا غربي اليابان، خلال تجمع انتخابي.,1.0,جثمان شينزو آبي يصل طوكيو وسط أجواء من الحزن, جثمان شينزو آبي يصل طوكيو وسط أجواء من الحزن ,0.9777777777777777
"أكدت وزارة الخارجية الصينية، يوم السبت، أن وزيري الخارجية الصيني وانغ يي ونظيره الأميركي أنتوني بلينكن توصلا إلى ""توافق"" بشأن تحسين العلاقات، خلال محادثات على هامش اجتماعات مجموعة العشرين، في وقت تسعى القوتان لخفض التوتر بينهما.","أكدت وزارة الخارجية الصينية، يوم السبت، أن وزيري الخارجية الصيني وانغ يي ونظيره الأميركي أنتوني بلينكن توصلا إلى ""توافق"" بشأن تحسين العلاقات، خلال محادثات على هامش اجتماعات مجموعة العشرين، في وقت تسعى القوتان لخفض التوتر بينهما.",1.0,توافق أميركي صيني لتحسين العلاقات بين البلدين, توافق أميركي صيني لتحسين العلاقات بين البلدين ,0.9782608695652174
أعلن الرئيس التونسي قيس سعيد في خطاب مسجل أن هناك بعض الأخطاء في مسودة الدستور المعروض على الاستفتاء وأنه سيتم إصلاحها.,أعلن الرئيس التونسي قيس سعيد في خطاب مسجل أن هناك بعض الأخطاء في مسودة الدستور المعروض على الاستفتاء وأنه سيتم إصلاحها.,1.0,الرئيس التونسي: هناك أخطاء في مشروع الدستور وسيتم إصلاحها, الرئيس التونسي: هناك أخطاء في مشروع الدستور وسيتم إصلاحها ,0.9827586206896551
"قال البيت الأبيض إن الرئيس الأميركي جو بايدن سيوقع أمرا تنفيذيا، اليوم الجمعة، يكفل للنساء الحصول على وسائل الإجهاض ومنع الحمل، بعد أن ألغت المحكمة العليا الشهر الماضي الحكم في قضية ""رو ضد وايد""، الذي كان يشرع الإجهاض على مستوى البلاد.","قال البيت الأبيض إن الرئيس الأميركي جو بايدن سيوقع أمرا تنفيذيا، اليوم الجمعة، يكفل للنساء الحصول على وسائل الإجهاض ومنع الحمل، بعد أن ألغت المحكمة العليا الشهر الماضي الحكم في قضية ""رو ضد وايد""، الذي كان يشرع الإجهاض على مستوى البلاد.",1.0,بايدن يوقع أمرا تنفيذيا يكفل للنساء الحصول على وسائل الإجهاض, بايدن يوقع أمرا تنفيذيا يكفل للنساء الحصول على وسائل الإجهاض ,0.9836065573770492
مزدلفة ثالث المشاعر المقدسة التي يمر بها الحجاج خلال أدائهم مناسك الحج، وتقع بين مشعري منى وعرفات، ويقيمون فيها صلاتي المغرب والعشاء جمعاً وقصراً.,مزدلفة ثالث المشاعر المقدسة التي يمر بها الحجاج خلال أدائهم مناسك الحج، وتقع بين مشعري منى وعرفات، ويقيمون فيها صلاتي المغرب والعشاء جمعاً وقصراً.,1.0,حكاية مزدلفة مبيت ضيوف الرحمن.. وتحذير من وادي محسر, حكاية مزدلفة مبيت ضيوف الرحمن.. وتحذير من وادي محسر ,0.9807692307692307
أعلنت البحرية الملكية البريطانية، الخميس، أن إحدى سفنها الحربية صادرت أسلحة إيرانية، بما في ذلك صواريخ أرض جو ومحركات لصواريخ كروز، من مهربين في المياه الدولية جنوبي إيران، في وقت سابق من العام الجاري.,أعلنت البحرية الملكية البريطانية، الخميس، أن إحدى سفنها الحربية صادرت أسلحة إيرانية، بما في ذلك صواريخ أرض جو ومحركات لصواريخ كروز، من مهربين في المياه الدولية جنوبي إيران، في وقت سابق من العام الجاري.,1.0,بريطانيا تعلن مصادرة شحنة صواريخ إيرانية مطلع العام, بريطانيا تعلن مصادرة شحنة صواريخ إيرانية مطلع العام ,0.9807692307692307
أوردت وسائل إعلام سورية رسمية أن الرئيس بشار الأسد قام بزيارة نادرة لمحافظة حلب الجمعة لافتتاح محطة توليد كهرباء كانت تحت سيطرة المسلحين وتعرضت لأضرار جسيمة خلال الحرب.,أوردت وسائل إعلام سورية رسمية أن الرئيس بشار الأسد قام بزيارة نادرة لمحافظة حلب الجمعة لافتتاح محطة توليد كهرباء كانت تحت سيطرة المسلحين وتعرضت لأضرار جسيمة خلال الحرب.,1.0,في خطوة نادرة.. بشار الأسد يزور حلب ويفتتح محطة للكهرباء, في خطوة نادرة.. بشار الأسد يزور حلب ويفتتح محطة للكهرباء ,0.9824561403508771
أعلن وزير المال البريطاني المستقيل حديثا، ريشي سوناك، الجمعة، ترشحه لخلافة بوريس جونسون على رأس حزب المحافظين وتاليا على رأس الحكومة.,أعلن وزير المال البريطاني المستقيل حديثا، ريشي سوناك، الجمعة، ترشحه لخلافة بوريس جونسون على رأس حزب المحافظين وتاليا على رأس الحكومة.,1.0,"ريشي سوناك يعلن ""اغتنام الفرصة"" بعد رحيل جونسون"," ريشي سوناك يعلن ""اغتنام الفرصة"" بعد رحيل جونسون ",0.9791666666666666
شهد مستشفى رويجين في شنغهاي الصينية، يوم السبت، هجوما مسلحا بسكين، أسفر عن إصابة أربعة أشخاص.,شهد مستشفى رويجين في شنغهاي الصينية، يوم السبت، هجوما مسلحا بسكين، أسفر عن إصابة أربعة أشخاص.,1.0,فيديو: هجوم دام بسكين يوقع إصابات بمستشفى في الصين, فيديو: هجوم دام بسكين يوقع إصابات بمستشفى في الصين ,0.9803921568627451
حثت أوكرانيا حلفاءها على إرسال مزيد من الأسلحة حيث تكافح قواتها لإبطاء تقدم القوات الروسية في منطقة دونباس الشرقية في حين وجهت موسكو تحذيرا للدول الغربية من تداعيات العقوبات المفروضة بسبب الحرب في أوكرانيا.,حثت أوكرانيا حلفاءها على إرسال مزيد من الأسلحة حيث تكافح قواتها لإبطاء تقدم القوات الروسية في منطقة دونباس الشرقية في حين وجهت موسكو تحذيرا للدول الغربية من تداعيات العقوبات المفروضة بسبب الحرب في أوكرانيا.,1.0,أوكرانيا تطلب المزيد من الأسلحة وروسيا تحذر, أوكرانيا تطلب المزيد من الأسلحة وروسيا تحذر ,0.9772727272727273
كشف وزير الداخلية الفرنسي جيرالد دارمانين، يوم السبت، عن إجراء جديد يسمح بطرد الأجانب من مرتكبي الأعمال الخطيرة بغض النظر عن سنهم.,كشف وزير الداخلية الفرنسي جيرالد دارمانين، يوم السبت، عن إجراء جديد يسمح بطرد الأجانب من مرتكبي الأعمال الخطيرة بغض النظر عن سنهم.,1.0,"فرنسا تعلن عن شرط ""طرد الأجانب"" من أراضيها"," فرنسا تعلن عن شرط ""طرد الأجانب"" من أراضيها ",0.9767441860465116
قالت الرئاسة الأنغولية، الجمعة، إن الرئيس الأنغولي السابق، جوزيه إدواردودوس سانتوس، الذي حكم البلاد لما يقرب من أربعة عقود، توفي عن 79 عاما، بينما تحدثت إحدى بناته عن احتمال تعرضه لمحاولة قتل.,قالت الرئاسة الأنغولية، الجمعة، إن الرئيس الأنغولي السابق، جوزيه إدواردودوس سانتوس، الذي حكم البلاد لما يقرب من أربعة عقود، توفي عن 79 عاما، بينما تحدثت إحدى بناته عن احتمال تعرضه لمحاولة قتل.,1.0,"وفاة رئيس إفريقي سابق.. وعائلته تشتبه في ""اغتيال"""," وفاة رئيس إفريقي سابق.. وعائلته تشتبه في ""اغتيال"" ",0.98
كشفت المخابرات العسكرية البريطانية، يوم السبت، عن استراتيجية جديدة تتبناها القوات الروسية من أجل القيام بعمليات هجومية في المستقبل بحربها ضد أوكرانيا.,كشفت المخابرات العسكرية البريطانية، يوم السبت، عن استراتيجية جديدة تتبناها القوات الروسية من أجل القيام بعمليات هجومية في المستقبل بحربها ضد أوكرانيا.,1.0,المخابرات البريطانية تكشف عن خطة روسية جديدة في حرب أوكرانيا, المخابرات البريطانية تكشف عن خطة روسية جديدة في حرب أوكرانيا ,0.9836065573770492
ترخي الحرب الدائرة في أوكرانيا بظلالها على الأمن الغذائي العالمي، لاسيما مع تراجع الصادرات وتعطيل إنتاج الكثير من المواد الغذائية الهامة.,ترخي الحرب الدائرة في أوكرانيا بظلالها على الأمن الغذائي العالمي، لاسيما مع تراجع الصادرات وتعطيل إنتاج الكثير من المواد الغذائية الهامة.,1.0,إلى جانب القمح.. الحمص من ضحايا الحرب الأوكرانية, إلى جانب القمح.. الحمص من ضحايا الحرب الأوكرانية ,0.9795918367346939
أظهرت دراسة حديثة أن حُقنا شائعة الاستخدام لعلاج مرضى التهاب المفصل التنكسي ليست فعالة بدرجة كبيرة في تخفيف الألم، حتى أنها تزيد من مخاطر الآثار الجانبية الضارة.,أظهرت دراسة حديثة أن حُقنا شائعة الاستخدام لعلاج مرضى التهاب المفصل التنكسي ليست فعالة بدرجة كبيرة في تخفيف الألم، حتى أنها تزيد من مخاطر الآثار الجانبية الضارة.,1.0,"دراسة ""صادمة"" بشأن حقن شائعة لعلاج التهاب مفاصل الركبتين"," دراسة ""صادمة"" بشأن حقن شائعة لعلاج التهاب مفاصل الركبتين ",0.9824561403508771
"رُفعت دعوى قضائية ضدّ منصة تيك توك في كاليفورنيا نتيجة وفاة طفلتين شاركتا في تحدي التعتيم (""بلاك أوت تشالنج"")، الذي يشجّع المستخدم على خنق نفسه حتى الإغماء.","رُفعت دعوى قضائية ضدّ منصة تيك توك في كاليفورنيا نتيجة وفاة طفلتين شاركتا في تحدي التعتيم (""بلاك أوت تشالنج"")، الذي يشجّع المستخدم على خنق نفسه حتى الإغماء.",1.0,"بعد وفاة طفلتين.. تيك توك في ""مأزق كبير"" بأميركا"," بعد وفاة طفلتين.. تيك توك في ""مأزق كبير"" بأميركا ",0.9795918367346939
"نشر مكتب التحقيقات في ولاية جورجيا الأمريكية فيديو يظهر لحظة تدمير المعلم الغامض الذي يحتوي على وصايا منحوتة على ألواح حجرية في جورجيا.
","نشر مكتب التحقيقات في ولاية جورجيا الأمريكية فيديو يظهر لحظة تدمير المعلم الغامض الذي يحتوي على وصايا منحوتة على ألواح حجرية في جورجيا.
",1.0,"كاميرا مراقبة ترصد لحظة تفجير معلم غامض عليه وصايا للناجين من ""نهاية العالم""","كاميرا مراقبة ترصد لحظة تفجير معلم غامض عليه وصايا للناجين من ""نهاية العالم""",1.0
أعلن الجيش الصيني، الجمعة، أنه أجرى في الآونة الأخيرة تدريبات استعداد قتالي مشتركة ودوريات وتدريبات قتالية في البحر والمجال الجوي حول تايوان، بالتزامن مع زيارة عضو بارز في مجلس الشيوخ الأميركي إلى تايبه.,أعلن الجيش الصيني، الجمعة، أنه أجرى في الآونة الأخيرة تدريبات استعداد قتالي مشتركة ودوريات وتدريبات قتالية في البحر والمجال الجوي حول تايوان، بالتزامن مع زيارة عضو بارز في مجلس الشيوخ الأميركي إلى تايبه.,1.0,رسالة تحذير صينية لأميركا بشأن تايوان.. بمقاتلات حربية, رسالة تحذير صينية لأميركا بشأن تايوان.. بمقاتلات حربية ,0.9818181818181818
مسلسل الهروب من لبنان باتجاه الدول الأوروبية من قبل مواطنين لبنانيين وسوريين لم يتوقف، بالرغم من كارثة غرق أحد القوارب الكبيرة في البحر المتوسط قبالة مدينة طرابلس في أبريل الماضي وفقدان أكثر من 30 مهاجرا في البحر.,مسلسل الهروب من لبنان باتجاه الدول الأوروبية من قبل مواطنين لبنانيين وسوريين لم يتوقف، بالرغم من كارثة غرق أحد القوارب الكبيرة في البحر المتوسط قبالة مدينة طرابلس في أبريل الماضي وفقدان أكثر من 30 مهاجرا في البحر.,1.0,لبنان.. زيادة كبيرة في محاولات الهجرة غير الشرعية إلى أوروبا, خاص لبنان.. زيادة كبيرة في محاولات الهجرة غير الشرعية إلى أوروبا ,0.9523809523809523
ردا على إعلان أوكرانيا إنشاء أول جيش من الطائرت بدون طيار في العالم، أعلنت روسيا، الخميس، استخدام أحدث أنواع الأسلحة من ترسانتها العسكرية وهو نظام كهرومغناطيسي يعرف بستوبور (Stupor) يشل إشارات الطائرات المسيرة المعادية ويجبرها على السقوط.,ردا على إعلان أوكرانيا إنشاء أول جيش من الطائرت بدون طيار في العالم، أعلنت روسيا، الخميس، استخدام أحدث أنواع الأسلحة من ترسانتها العسكرية وهو نظام كهرومغناطيسي يعرف بستوبور (Stupor) يشل إشارات الطائرات المسيرة المعادية ويجبرها على السقوط.,1.0,"ردا على جيش الدرون بأوكرانيا.. سلاح كهرومغناطيسي روسي ""خطير"""," خاص ردا على جيش الدرون بأوكرانيا.. سلاح كهرومغناطيسي روسي ""خطير"" ",0.9523809523809523
"خلف تصريح وزير الفلاح المغربي بشأن وجود أضاحي بمبلغ ""800 درهم"" (80 دولارا) جدلا كبيرا بين المغاربة، وذلك قبيل عيد الأضحى الذي يصادف يوم الأحد.","خلف تصريح وزير الفلاح المغربي بشأن وجود أضاحي بمبلغ ""800 درهم"" (80 دولارا) جدلا كبيرا بين المغاربة، وذلك قبيل عيد الأضحى الذي يصادف يوم الأحد.",1.0,"""80 دولارا للأضحية"".. ما قصة المبلغ الذي أثار الجدل بالمغرب؟"," خاص ""80 دولارا للأضحية"".. ما قصة المبلغ الذي أثار الجدل بالمغرب؟ ",0.9523809523809523
