description Old,description New ,similarity,Title New,Title Old,similarity
بعدما بسطت روسيا سيطرتها على منطقة لوغانسك، بدأت قواتها الزحف نحو بقية المدن في إقليم دونباس الذي تنتمي إليه لوغانسك، ويرتكز الجهد العسكري الروسب حاليا على ثلاثة مدن بعينها.,بعدما بسطت روسيا سيطرتها على منطقة لوغانسك، بدأت قواتها الزحف نحو بقية المدن في إقليم دونباس الذي تنتمي إليه لوغانسك، ويرتكز الجهد العسكري الروسب حاليا على ثلاثة مدن بعينها.,1.0,بعد لوغانسك.. عين روسيا على 3 مدن في دونيتسك, بعد لوغانسك.. عين روسيا على 3 مدن في دونيتسك ,0.9777777777777777
أصدر رئيس مجلس السيادة الانتقالي في السودان، عبد الفتاح البرهان، الأربعاء، مرسوما دستوريا يعفي بموجبه 5 من أعضاء مجلس السيادة المدنيين.,أصدر رئيس مجلس السيادة الانتقالي في السودان، عبد الفتاح البرهان، الأربعاء، مرسوما دستوريا يعفي بموجبه 5 من أعضاء مجلس السيادة المدنيين.,1.0,بالأسماء.. البرهان يعفي 5 أعضاء مدنيين من مجلس السيادة, بالأسماء.. البرهان يعفي 5 أعضاء مدنيين من مجلس السيادة ,0.9818181818181818
نفت الخارجية البريطانية صحة تقارير إيرانية بشأن اعتقال الحرس الثوري لدبلوماسي بريطاني رفيع بمزاعم تجسس في طهران.,نفت الخارجية البريطانية صحة تقارير إيرانية بشأن اعتقال الحرس الثوري لدبلوماسي بريطاني رفيع بمزاعم تجسس في طهران.,1.0,بريطانيا تنفي اعتقال دبلوماسي رفيع في طهران بمزاعم تجسس, بريطانيا تنفي اعتقال دبلوماسي رفيع في طهران بمزاعم تجسس ,0.9821428571428571
"أعلنت الشرطة الأميركية، الأربعاء، أن منفذ الهجوم المسلح الذي استهدف مشاركين في عرض بمناسبة عيد الاستقلال في هايلاند بارك قرب شيكاغو، الإثنين، ""فكر جديا في تنفيذ هجوم ثانٍ مماثل في مدينة ماديسون القريبة"".","أعلنت الشرطة الأميركية، الأربعاء، أن منفذ الهجوم المسلح الذي استهدف مشاركين في عرض بمناسبة عيد الاستقلال في هايلاند بارك قرب شيكاغو، الإثنين، ""فكر جديا في تنفيذ هجوم ثانٍ مماثل في مدينة ماديسون القريبة"".",1.0,"الشرطة تكشف مفاجأة عن ""سفاح شيكاغو"".. هذا ما كان ينوي فعله"," الشرطة تكشف مفاجأة عن ""سفاح شيكاغو"".. هذا ما كان ينوي فعله ",0.9830508474576272
بعد فراره لمدة 28 عاما، تسلمت إيطاليا أخيرا مواطنها روكو مورابيتو، وهو واحد من أخطر رجال المافيا المطلوبين عالميا.,بعد فراره لمدة 28 عاما، تسلمت إيطاليا أخيرا مواطنها روكو مورابيتو، وهو واحد من أخطر رجال المافيا المطلوبين عالميا.,1.0,"بعد فرار 28 عاما.. ""ملك الكوكايين"" في قبضة إيطاليا أخيرا"," بعد فرار 28 عاما.. ""ملك الكوكايين"" في قبضة إيطاليا أخيرا ",0.9824561403508771
سجل الجنيه الإسترليني أدنى مستوى له فيما يزيد على عامين مقابل الدولار، اليوم الأربعاء، مع تشبث رئيس الوزراء البريطاني بوريس جونسون بالسلطة على الرغم من استقالة وزراء بارزين بحكومته.,سجل الجنيه الإسترليني أدنى مستوى له فيما يزيد على عامين مقابل الدولار، اليوم الأربعاء، مع تشبث رئيس الوزراء البريطاني بوريس جونسون بالسلطة على الرغم من استقالة وزراء بارزين بحكومته.,1.0,"ضربة للجنيه الإسترليني.. ""زلزال جونسون"" أم الوضع العالمي؟"," ضربة للجنيه الإسترليني.. ""زلزال جونسون"" أم الوضع العالمي؟ ",0.9827586206896551
 أعلن تنظيم داعش، الأربعاء،  مسؤوليته عن اقتحام سجن بالعاصمة النيجيرية أبوجا، وذلك في عملية أسفرت عن هروب نحو 440 سجينا حسبما نقلته رويترز عن مسؤول بوزارة الداخلية., أعلن تنظيم داعش، الأربعاء،  مسؤوليته عن اقتحام سجن بالعاصمة النيجيرية أبوجا، وذلك في عملية أسفرت عن هروب نحو 440 سجينا حسبما نقلته رويترز عن مسؤول بوزارة الداخلية.,1.0,داعش يعلن مسؤوليته عن اقتحام سجن وتهريب 440 سجينا في نيجيريا, داعش يعلن مسؤوليته عن اقتحام سجن وتهريب 440 سجينا في نيجيريا ,0.9836065573770492
قالت منظمة الصحة العالمية إنه جرى تسجيل أكثر من ستة آلاف إصابة بمرض جدري القردة في 58 دولة في التفشي الحالي للمرض.,قالت منظمة الصحة العالمية إنه جرى تسجيل أكثر من ستة آلاف إصابة بمرض جدري القردة في 58 دولة في التفشي الحالي للمرض.,1.0,منظمة الصحة العالمية تكشف عدد إصابات جدري القردة حول العالم, منظمة الصحة العالمية تكشف عدد إصابات جدري القردة حول العالم ,0.9833333333333333
أعلن مساعد الأمين العام لحلف شمال الأطلسي، الثلاثاء، أن التحالف لا يعتزم حاليا إرسال قوات إلى السويد وفنلندا ما إن تستكملا مسار العضوية الذي أطلقتاه هذا الأسبوع.,أعلن مساعد الأمين العام لحلف شمال الأطلسي، الثلاثاء، أن التحالف لا يعتزم حاليا إرسال قوات إلى السويد وفنلندا ما إن تستكملا مسار العضوية الذي أطلقتاه هذا الأسبوع.,1.0,"الناتو يكشف ""خططه العسكرية"" في السويد وفنلندا"," الناتو يكشف ""خططه العسكرية"" في السويد وفنلندا ",0.9782608695652174
قال مسؤولون أوكرانيون، الأربعاء، إن القوات الأوكرانية أحبطت حتى الآن محاولة روسية للتقدم إلى شمال منطقة دونيتسك غير أن مدينة سلوفيانسك ومناطق مدنية أخرى تعرضت لقصف مكثف.,قال مسؤولون أوكرانيون، الأربعاء، إن القوات الأوكرانية أحبطت حتى الآن محاولة روسية للتقدم إلى شمال منطقة دونيتسك غير أن مدينة سلوفيانسك ومناطق مدنية أخرى تعرضت لقصف مكثف.,1.0,معركة دونباس.. قتال عنيف وتوغل روسي صوب دونيتسك, معركة دونباس.. قتال عنيف وتوغل روسي صوب دونيتسك ,0.9791666666666666
