description Old,description New ,similarity,Title New,Title Old,similarity
تتواصل الاحتجاجات في سريلانكا، اليوم الأحد، لليوم المئة على التوالي، منذ إطلاق حركتهم الاحتجاجية.,تتواصل الاحتجاجات في سريلانكا، اليوم الأحد، لليوم المئة على التوالي، منذ إطلاق حركتهم الاحتجاجية.,1.0,سريلانكا.. تواصل الاحتجاجات لليوم المئة رغم تنحي الرئيس, سريلانكا.. تواصل الاحتجاجات لليوم المئة رغم تنحي الرئيس ,0.9821428571428571
قالت وسائل إعلام أميركية إن مسلحا قتل ثلاثة أشخاص عندما فتح النار في قاعة طعام بمركز تسوق خارج مدينة إنديانا بوليس عاصمة ولاية إنديانا الأميركية يوم الأحد، لكن أحد المارة أطلق النار على المهاجم فأرداه قتيلا.,قالت وسائل إعلام أميركية إن مسلحا قتل ثلاثة أشخاص عندما فتح النار في قاعة طعام بمركز تسوق خارج مدينة إنديانا بوليس عاصمة ولاية إنديانا الأميركية يوم الأحد، لكن أحد المارة أطلق النار على المهاجم فأرداه قتيلا.,1.0,قتلى في إطلاق نار بمركز تسوق بأميركا, قتلى في إطلاق نار بمركز تسوق بأميركا ,0.972972972972973
"عبّرت السفارة الأميركية في الخرطوم، اليوم الأحد، عن شعورها بـ""قلق عميق"" من التقارير عن مقتل وإصابة العشرات في ولاية النيل الأزرق السودانية.","عبّرت السفارة الأميركية في الخرطوم، اليوم الأحد، عن شعورها بـ""قلق عميق"" من التقارير عن مقتل وإصابة العشرات في ولاية النيل الأزرق السودانية.",1.0,"أميركا تعلق على أحداث ""النيل الأزرق"" الدامية"," أميركا تعلق على أحداث ""النيل الأزرق"" الدامية ",0.9777777777777777
"قال مسؤول عسكري أوكراني إن روسيا تستعد للمرحلة التالية من هجومها في أوكرانيا، بعد أن قالت موسكو إن قواتها ستكثف عملياتها العسكرية في ""جميع مناطق العمليات"".","قال مسؤول عسكري أوكراني إن روسيا تستعد للمرحلة التالية من هجومها في أوكرانيا، بعد أن قالت موسكو إن قواتها ستكثف عملياتها العسكرية في ""جميع مناطق العمليات"".",1.0,أوكرانيا: روسيا تستعد للمرحلة التالية من الهجوم, أوكرانيا: روسيا تستعد للمرحلة التالية من الهجوم ,0.9791666666666666
"حذر الرئيس الأوكراني فولوديمير زيلينسكي الأحد خلال محادثات هاتفية مع رئيس الوزراء الكندي جاستن ترودو من أن الأوكرانيين لن يقبلوا أبدا القرار الكندي إعادة توربينات إلى ألمانيا ""في انتهاك لنظام العقوبات"" ضد روسيا.","حذر الرئيس الأوكراني فولوديمير زيلينسكي الأحد خلال محادثات هاتفية مع رئيس الوزراء الكندي جاستن ترودو من أن الأوكرانيين لن يقبلوا أبدا القرار الكندي إعادة توربينات إلى ألمانيا ""في انتهاك لنظام العقوبات"" ضد روسيا.",1.0,زيلينسكي: إعادة توربينات لألمانيا انتهاك للعقوبات ضد روسيا, زيلينسكي: إعادة توربينات لألمانيا انتهاك للعقوبات ضد روسيا ,0.9830508474576272
يبدأ رئيس دولة الإمارات العربية المتحدة الشيخ محمد بن زايد آل نهيان، زيارة رسمية إلى فرنسا، الاثنين، تهدف إلى تعزيز العلاقات المتميزة بالفعل في عدد من المجالات الاقتصادية والثقافية والتكنولوجية والطاقة وغيرها من المجالات ذات الاهتمام المشترك.,يبدأ رئيس دولة الإمارات العربية المتحدة الشيخ محمد بن زايد آل نهيان، زيارة رسمية إلى فرنسا، الاثنين، تهدف إلى تعزيز العلاقات المتميزة بالفعل في عدد من المجالات الاقتصادية والثقافية والتكنولوجية والطاقة وغيرها من المجالات ذات الاهتمام المشترك.,1.0,تعزيز الشراكة الاستراتيجية يتصدر زيارة محمد بن زايد لفرنسا, تعزيز الشراكة الاستراتيجية يتصدر زيارة محمد بن زايد لفرنسا ,0.9830508474576272
احتدم الجدل بين المتنافسين المحافظين الخمسة الذين ما زالوا يتنافسون على منصب رئيس الوزراء البريطاني القادم حول قضية خفض الضرائب في ثاني مناظرة تلفزيونية، حيث ركز المرشحان الأوفر حظا ريشي سوناك وليز تراس معركتهما على الاقتصاد.,احتدم الجدل بين المتنافسين المحافظين الخمسة الذين ما زالوا يتنافسون على منصب رئيس الوزراء البريطاني القادم حول قضية خفض الضرائب في ثاني مناظرة تلفزيونية، حيث ركز المرشحان الأوفر حظا ريشي سوناك وليز تراس معركتهما على الاقتصاد.,1.0,"بريطانيا.. احتدام المنافسة في سباق ""خلافة جونسون"""," بريطانيا.. احتدام المنافسة في سباق ""خلافة جونسون"" ",0.98
قال وزير الخارجية السعودي، الأمير فيصل بن فرحان، إن دول مجلس التعاون الخليجي تجري محادثات مع إيران &quot;لحل الخلافات من خلال الحوار.&quot; مضيفًا أنه يأمل أن يرد الإيرانيون بالمثل.,قال وزير الخارجية السعودي، الأمير فيصل بن فرحان، إن دول مجلس التعاون الخليجي تجري محادثات مع إيران &quot;لحل الخلافات من خلال الحوار.&quot; مضيفًا أنه يأمل أن يرد الإيرانيون بالمثل.,1.0,وزير خارجية السعودية لـCNN: حديثنا مع بايدن ركز على كيفية مواجهة تهديد إيران,وزير خارجية السعودية لـCNN: حديثنا مع بايدن ركز على كيفية مواجهة تهديد إيران,1.0
"استبعد قائد القوات المسلحة البريطانية التكهنات حول مرض الرئيس الروسي فلاديمير بوتن أو إمكان تعرضه للاغتيال، معتبرا أن ذلك مجرد ""تفكير رغبوي"".","استبعد قائد القوات المسلحة البريطانية التكهنات حول مرض الرئيس الروسي فلاديمير بوتن أو إمكان تعرضه للاغتيال، معتبرا أن ذلك مجرد ""تفكير رغبوي"".",1.0,"قائد الجيش البريطاني: الشائعات حول صحة بوتن ""أضغاث أحلام"""," قائد الجيش البريطاني: الشائعات حول صحة بوتن ""أضغاث أحلام"" ",0.9827586206896551
فيما تتواصل الحرب الروسية الأوكرانية على مدى نحو نصف عام، محدثة جملة أزمات وتحولات دولية عميقة، يحتدم النقاش حول شكل العالم وطبيعة النظام الدولي ما بعد هذه الحرب، والتي يعتبرها مراقبون وخبراء من طينة الحروب الكبرى التي غيرت وجه العالم وطبيعة توازناته وتحالفاته وحتى خرائطه.,فيما تتواصل الحرب الروسية الأوكرانية على مدى نحو نصف عام، محدثة جملة أزمات وتحولات دولية عميقة، يحتدم النقاش حول شكل العالم وطبيعة النظام الدولي ما بعد هذه الحرب، والتي يعتبرها مراقبون وخبراء من طينة الحروب الكبرى التي غيرت وجه العالم وطبيعة توازناته وتحالفاته وحتى خرائطه.,1.0,نهاية الهيمنة الغربية.. ما هو شكل عالم ما بعد حرب أوكرانيا؟, خاص نهاية الهيمنة الغربية.. ما هو شكل عالم ما بعد حرب أوكرانيا؟ ,0.9516129032258065
